snapshot_utc,mmsi,name,imo,ship_type,loa,beam,draught_m,lat,lon,sog,nav_status,terminal,berth_sub,at_berth,likely_lng_carrier,destination,n_pos,first_seen,last_seen
2026-09-15T15:32:23+00:00,244078754,STERN,0.0,99.0,19.0,10.0,4.0,51.95712833333334,4.139281666666666,6.6,0,gate,,False,False,ROTTERDAM HAVENWERK,6,2026-09-15 15:32:23.283852245 +0000 UTC,2026-09-15 15:39:44.550613954 +0000 UTC
2026-09-15T15:32:23+00:00,255917312,FAIRPLAY 85,,,,,,53.65586,9.508424999999999,0.1,0,stade,stade,True,False,,4,2026-09-15 15:32:23.407989042 +0000 UTC,2026-09-15 15:39:33.329278311 +0000 UTC
2026-09-15T15:32:23+00:00,244909000,TIMBER NAVIGATOR,9532824.0,70.0,118.0,16.0,4.3,49.47777,0.125555,0.0,5,lehavre,,False,False,FRLEH,3,2026-09-15 15:32:23.434037232 +0000 UTC,2026-09-15 15:38:33.328763256 +0000 UTC
2026-09-15T15:32:23+00:00,232026951,SEVERN SUPPORTER,,,,,,53.887053333333334,9.194791666666667,6.5,3,brunsbuettel,,False,False,,6,2026-09-15 15:32:23.460737842 +0000 UTC,2026-09-15 15:39:38.394197277 +0000 UTC
2026-09-15T15:32:23+00:00,228420800,EXTREMADURA KNUTSEN,9918157.0,80.0,299.0,47.0,9.3,29.743068333333333,-93.86958833333333,0.0,5,depart_sabine_pass,,False,True,USNSS,1,2026-09-15 15:32:23.903691537 +0000 UTC,2026-09-15 15:37:47.630358079 +0000 UTC
2026-09-15T15:32:23+00:00,244750043,TRUDIE,,,,,,51.95762,4.014313333333333,0.0,0,gate,,False,False,,3,2026-09-15 15:32:23.997125515 +0000 UTC,2026-09-15 15:37:23.661353567 +0000 UTC
2026-09-15T15:32:23+00:00,244810053,KRVE 50,,,,,,51.95999666666667,4.069215,1.1,15,gate,,False,False,,7,2026-09-15 15:32:24.032576395 +0000 UTC,2026-09-15 15:39:33.55516744 +0000 UTC
2026-09-15T15:32:23+00:00,255915799,FAIRPLAY X,9541681.0,52.0,25.0,12.0,5.5,51.964306666666666,4.094118333333333,0.0,0,gate,,False,False,,4,2026-09-15 15:32:24.243809506 +0000 UTC,2026-09-15 15:37:44.047474445 +0000 UTC
2026-09-15T15:32:23+00:00,461000237,OASIS,9511387.0,80.0,250.0,44.0,8.5,36.006870000000006,-5.408101666666667,9.6,0,transit_gibraltar,,False,True,EG SUZ>RU PRI,6,2026-09-15 15:32:25.173989283 +0000 UTC,2026-09-15 15:39:34.790979453 +0000 UTC
2026-09-15T15:32:23+00:00,244737852,AM EXPLORER,0.0,79.0,110.0,12.0,1.9,51.94225333333333,4.034831666666666,0.0,0,gate,,False,False,HARTELHAVEN,4,2026-09-15 15:32:25.327458868 +0000 UTC,2026-09-15 15:40:00.889369806 +0000 UTC
2026-09-15T15:32:23+00:00,211278240,FAIRPLAY-65,,,,,,53.53558833333333,8.161783333333334,0.0,0,wilhelmshaven,,False,False,,8,2026-09-15 15:32:25.935363425 +0000 UTC,2026-09-15 15:40:17.905852727 +0000 UTC
2026-09-15T15:32:23+00:00,353287000,CHEMICAL EXPLORER,,,,,,53.935786666666665,9.215371666666666,4.4,0,brunsbuettel,,False,False,,2,2026-09-15 15:32:26.18270828 +0000 UTC,2026-09-15 15:33:36.544440421 +0000 UTC
2026-09-15T15:32:23+00:00,211216480,FAIRPLAY-54,,,,,,53.650225,9.511905,0.2,0,stade,stade,True,False,,7,2026-09-15 15:32:27.396393695 +0000 UTC,2026-09-15 15:39:36.462730032 +0000 UTC
2026-09-15T15:32:23+00:00,211267170,PILOT WINDRIB,,,,,,53.62783666666667,9.525463333333333,0.0,0,stade,,False,False,,6,2026-09-15 15:32:27.716047247 +0000 UTC,2026-09-15 15:39:38.464493249 +0000 UTC
2026-09-15T15:32:23+00:00,244790539,RVE 17,0.0,0.0,19.0,5.0,0.0,51.951474999999995,4.1441783333333335,0.2,0,gate,,False,False,GEULHAVEN,5,2026-09-15 15:32:27.945188297 +0000 UTC,2026-09-15 15:40:06.847650498 +0000 UTC
2026-09-15T15:32:23+00:00,246812000,SC FALCON,0.0,53.0,18.0,6.0,1.5,53.88735,9.193666666666667,5.7,0,brunsbuettel,,False,False,CUXHAVEN,4,2026-09-15 15:32:28.501910196 +0000 UTC,2026-09-15 15:39:18.287516501 +0000 UTC
2026-09-15T15:32:23+00:00,245255000,VB REBEL,9600774.0,52.0,28.0,10.0,4.6,51.96008833333334,4.062935,0.2,0,gate,,False,False,HARBOUR TUG,6,2026-09-15 15:32:28.982995052 +0000 UTC,2026-09-15 15:40:02.977980075 +0000 UTC
2026-09-15T15:32:23+00:00,253082000,KAISHUU,,,,,,53.63027666666667,9.534855,11.6,0,stade,,False,False,,6,2026-09-15 15:32:29.570157543 +0000 UTC,2026-09-15 15:37:39.810599273 +0000 UTC
2026-09-15T15:32:23+00:00,563036200,DIVA,9760548.0,80.0,180.0,28.0,7.0,53.650195000000004,9.510713333333333,0.0,0,stade,stade,True,True,DESTA,3,2026-09-15 15:32:29.929283551 +0000 UTC,2026-09-15 15:38:29.923425361 +0000 UTC
2026-09-15T15:32:23+00:00,246759000,WATERSTROOM,9428047.0,52.0,29.0,10.0,4.7,53.445011666666666,6.82379,0.0,0,eems,,False,False,HARBCR TOWAGE,5,2026-09-15 15:32:30.364693857 +0000 UTC,2026-09-15 15:39:39.748325769 +0000 UTC
2026-09-15T15:32:23+00:00,211224270,PILOT PAGENSAND,4810370.0,50.0,16.0,6.0,1.2,53.627605,9.525273333333333,0.0,0,stade,,False,False,BOARDING AREA STADE,2,2026-09-15 15:32:30.464014 +0000 UTC,2026-09-15 15:36:22.848307719 +0000 UTC
2026-09-15T15:32:23+00:00,228365900,VB CONCORDE,,,,,,47.26869166666667,-2.2014799999999997,0.0,5,montoir,,False,False,,2,2026-09-15 15:32:30.769710456 +0000 UTC,2026-09-15 15:38:30.480907351 +0000 UTC
2026-09-15T15:32:23+00:00,244791000,VB ROB,,,,,,51.961216666666665,4.1406,0.0,0,gate,,False,False,,4,2026-09-15 15:32:31.431401207 +0000 UTC,2026-09-15 15:39:32.801073487 +0000 UTC
2026-09-15T15:32:23+00:00,211436810,TRANSPORTER III,,,,,,53.516733333333335,8.145453333333332,0.0,0,wilhelmshaven,wilhelmshaven,True,False,,7,2026-09-15 15:32:31.739514051 +0000 UTC,2026-09-15 15:40:17.903225556 +0000 UTC
2026-09-15T15:32:23+00:00,244624000,KNRM-J&T VISSER,,,,,,53.44669333333333,6.8197616666666665,0.0,5,eems,,False,False,,2,2026-09-15 15:32:31.881079992 +0000 UTC,2026-09-15 15:35:35.484618264 +0000 UTC
2026-09-15T15:32:23+00:00,636024776,BREMERHAVEN EXPRESS,,,,,,51.95934166666667,4.060783333333333,0.0,0,gate,,False,False,,3,2026-09-15 15:32:32.02906135 +0000 UTC,2026-09-15 15:38:33.257274476 +0000 UTC
