snapshot_utc,mmsi,name,imo,ship_type,loa,beam,draught_m,lat,lon,sog,nav_status,terminal,berth_sub,at_berth,likely_lng_carrier,destination,n_pos,first_seen,last_seen
2026-09-04T00:09:10+00:00,244620640,VECTOR,0.0,79.0,135.0,12.0,2.5,51.95827833333333,4.012275,0.0,5,gate,,False,False,FRANKFURT OSTHAFEN,3,2026-09-04 00:09:11.029008529 +0000 UTC,2026-09-04 00:16:45.503710033 +0000 UTC
2026-09-04T00:09:10+00:00,244780377,LACERTA (PILOTS),0.0,50.0,23.0,6.0,1.3,51.97699,4.125785,0.0,5,gate,,False,False,PILOT BOARDING AREA,3,2026-09-04 00:09:11.303748076 +0000 UTC,2026-09-04 00:15:33.500504455 +0000 UTC
2026-09-04T00:09:10+00:00,255916482,EDITH ESSBERGER,9191656.0,82.0,118.0,17.0,5.4,53.65057,9.51235,0.0,5,stade,stade,True,False,DESTA,2,2026-09-04 00:09:11.722012282 +0000 UTC,2026-09-04 00:17:02.690121548 +0000 UTC
2026-09-04T00:09:10+00:00,227006780,VB SAINTE-ADRESSE 25,9202742.0,52.0,37.0,11.0,5.4,49.475503333333336,0.13289333333333334,0.0,15,lehavre,,False,False,LE HAVRE,9,2026-09-04 00:09:11.97354144 +0000 UTC,2026-09-04 00:16:28.368443963 +0000 UTC
2026-09-04T00:09:10+00:00,244740409,EUCHARISTEO,,,,,,51.95088666666666,4.12526,0.0,0,gate,,False,False,,8,2026-09-04 00:09:12.880106263 +0000 UTC,2026-09-04 00:16:32.152709664 +0000 UTC
2026-09-04T00:09:10+00:00,246951000,ZEEZWALUW,8434130.0,53.0,24.0,5.0,1.5,51.97761,4.124005,0.1,0,gate,,False,False,MSSL,8,2026-09-04 00:09:13.283388807 +0000 UTC,2026-09-04 00:16:32.862483719 +0000 UTC
2026-09-04T00:09:10+00:00,2444059,HOEK VAN HOLLAND,0.0,0.0,,,0.0,51.98098,4.112588333333333,0.0,15,gate,,False,False,,9,2026-09-04 00:09:13.344328886 +0000 UTC,2026-09-04 00:16:15.525557718 +0000 UTC
2026-09-04T00:09:10+00:00,245377000,VB SCHELDE,9402433.0,29.0,28.0,10.0,4.6,51.97352333333333,4.119618333333333,7.5,0,gate,,False,False,ROTTERDAM,5,2026-09-04 00:09:13.384170292 +0000 UTC,2026-09-04 00:14:29.399645858 +0000 UTC
2026-09-04T00:09:10+00:00,245385000,SVITZER MARKEN,9292890.0,52.0,30.0,11.0,4.8,51.974376666666664,4.024333333333334,10.5,0,gate,,False,False,ROTTERDAM,5,2026-09-04 00:09:13.622605432 +0000 UTC,2026-09-04 00:16:34.115429035 +0000 UTC
2026-09-04T00:09:10+00:00,538003677,SUCCESS,9418133.0,80.0,183.0,32.0,8.3,29.756233333333334,-93.88971666666666,8.9,0,depart_sabine_pass,,False,True,USPOA,6,2026-09-04 00:09:14.174357841 +0000 UTC,2026-09-04 00:15:22.856871412 +0000 UTC
