snapshot_utc,mmsi,name,imo,ship_type,loa,beam,draught_m,lat,lon,sog,nav_status,terminal,berth_sub,at_berth,likely_lng_carrier,destination,n_pos,first_seen,last_seen
2026-09-01T21:23:12+00:00,219029563,ENERGIZER,9916563.0,40.0,39.0,11.0,2.5,53.456540000000004,6.829256666666667,0.0,5,eems,,False,False,NLEEM,1,2026-09-01 21:23:11.281335444 +0000 UTC,2026-09-01 21:27:15.494088521 +0000 UTC
2026-09-01T21:23:12+00:00,244660716,JAGER,,,,,,51.94195166666667,4.032253333333333,0.0,5,gate,,False,False,,1,2026-09-01 21:23:12.619433475 +0000 UTC,2026-09-01 21:23:12.619433475 +0000 UTC
2026-09-01T21:23:12+00:00,228498900,TSM CHARENTE,,,,,,49.477243333333334,0.09828666666666666,0.0,3,lehavre,lehavre,True,False,,3,2026-09-01 21:23:12.636993991 +0000 UTC,2026-09-01 21:27:22.154496933 +0000 UTC
2026-09-01T21:23:12+00:00,228067800,VB OURAGAN,9746906.0,52.0,30.0,10.0,5.0,47.26794666666667,-2.20141,0.0,0,montoir,,False,False,SAINT NAZAIRE,4,2026-09-01 21:23:12.654328457 +0000 UTC,2026-09-01 21:26:18.909251351 +0000 UTC
2026-09-01T21:23:12+00:00,230697000,FINNECO II,9856842.0,71.0,238.0,35.0,6.4,51.354506666666666,3.176625,0.0,5,zeebrugge,zeebrugge,True,False,BEZEE,1,2026-09-01 21:23:13.630024229 +0000 UTC,2026-09-01 21:26:05.938867757 +0000 UTC
2026-09-01T21:23:12+00:00,209164000,YVONNE,,,,,,51.96679666666667,4.043525,0.0,0,gate,,False,False,,4,2026-09-01 21:23:14.073343962 +0000 UTC,2026-09-01 21:26:33.007674003 +0000 UTC
2026-09-01T21:23:12+00:00,212848000,WESER STAHL,9186687.0,70.0,193.0,33.0,10.4,51.93949333333333,4.061603333333333,0.0,5,gate,,False,False,DEBRE,2,2026-09-01 21:23:14.765975105 +0000 UTC,2026-09-01 21:29:41.859761158 +0000 UTC
2026-09-01T21:23:12+00:00,245932000,VB GINGER,9507063.0,52.0,33.0,12.0,5.4,51.95988333333333,4.009733333333333,0.0,0,gate,,False,False,NLRTM,2,2026-09-01 21:23:15.593879957 +0000 UTC,2026-09-01 21:29:46.86996113 +0000 UTC
2026-09-01T21:23:12+00:00,244740789,EMPIRE,0.0,79.0,183.0,12.0,1.6,51.936765,4.038475,0.0,5,gate,,False,False,MAASVLAKTE HARTELHAV,2,2026-09-01 21:23:16.287507979 +0000 UTC,2026-09-01 21:29:20.425851135 +0000 UTC
2026-09-01T21:23:12+00:00,243990529,DEEP LOCUS,0.0,40.0,17.0,6.0,1.6,53.44450166666666,6.826343333333333,0.0,0,eems,,False,False,EEMSHAVEN,4,2026-09-01 21:23:16.327896741 +0000 UTC,2026-09-01 21:30:56.268258607 +0000 UTC
2026-09-01T21:23:12+00:00,211835230,RHENUS REGENSBURG,,,,,,51.93884,4.0339583333333335,0.0,5,gate,,False,False,,3,2026-09-01 21:23:16.59130327 +0000 UTC,2026-09-01 21:29:16.165132348 +0000 UTC
2026-09-01T21:23:12+00:00,244900124,VB MARS,,,,,,51.95148666666667,4.1441333333333334,0.0,0,gate,,False,False,,4,2026-09-01 21:23:16.685259084 +0000 UTC,2026-09-01 21:25:56.232700234 +0000 UTC
2026-09-01T21:23:12+00:00,244650855,LAVORANDO,,,,,,51.95956666666667,4.064485,0.0,5,gate,,False,False,,2,2026-09-01 21:23:17.011380767 +0000 UTC,2026-09-01 21:25:26.642024973 +0000 UTC
2026-09-01T21:23:12+00:00,226004180,MAGISTER,0.0,79.0,110.0,9.0,0.0,49.473575,0.15454500000000002,0.0,0,lehavre,,False,False,,5,2026-09-01 21:23:17.01866356 +0000 UTC,2026-09-01 21:27:26.954749284 +0000 UTC
2026-09-01T21:23:12+00:00,246344000,VB COURAGE,,,,,,51.971035,4.077733333333333,1.1,0,gate,gate,False,False,,5,2026-09-01 21:23:17.227424412 +0000 UTC,2026-09-01 21:30:39.094886198 +0000 UTC
2026-09-01T21:23:12+00:00,249110003,RICOCHET,,,,,,51.966795000000005,3.9986699999999997,31.4,0,gate,,False,False,,1,2026-09-01 21:23:18.021003956 +0000 UTC,2026-09-01 21:23:18.021003956 +0000 UTC
2026-09-01T21:23:12+00:00,211508590,BRESLAU,,,,,,53.89701166666667,9.156075,0.0,0,brunsbuettel,brunsbuettel,True,False,,2,2026-09-01 21:23:18.314934639 +0000 UTC,2026-09-01 21:25:39.330834317 +0000 UTC
2026-09-01T21:23:12+00:00,211625340,FAIRPLAY-81,,,,,,53.535221666666665,8.161403333333332,0.0,0,wilhelmshaven,,False,False,,3,2026-09-01 21:23:19.101095893 +0000 UTC,2026-09-01 21:28:29.180483003 +0000 UTC
2026-09-01T21:23:12+00:00,244700534,DWS11 WATERBUFFEL,0.0,99.0,24.0,6.0,0.3,51.961846666666666,4.13914,0.0,0,gate,,False,False,HAVENGEBIED R'DAM,4,2026-09-01 21:23:19.782053071 +0000 UTC,2026-09-01 21:30:57.889178627 +0000 UTC
2026-09-01T21:23:12+00:00,244660394,BURGEL,,,,,,51.958234999999995,4.011993333333334,0.1,5,gate,,False,False,,1,2026-09-01 21:23:20.131180966 +0000 UTC,2026-09-01 21:23:20.131180966 +0000 UTC
2026-09-01T21:23:12+00:00,228267600,GAMBE D AMFARD,,,,,,49.48421166666667,0.12052666666666667,0.0,3,lehavre,,False,False,,4,2026-09-01 21:23:22.207507878 +0000 UTC,2026-09-01 21:30:22.848081451 +0000 UTC
2026-09-01T21:23:12+00:00,244850579,VISCO II,,,,,,51.93828499999999,4.132515,7.6,0,gate,,False,False,,3,2026-09-01 21:23:25.72810969 +0000 UTC,2026-09-01 21:29:15.197004176 +0000 UTC
2026-09-01T21:23:12+00:00,246543000,VB TIGER,,,,,,51.960715,4.141486666666667,0.0,0,gate,,False,False,,4,2026-09-01 21:23:26.380359098 +0000 UTC,2026-09-01 21:28:45.353766864 +0000 UTC
2026-09-01T21:23:12+00:00,212874000,LEFKAS,9417531.0,80.0,102.0,18.0,4.9,51.981660000000005,4.067991666666667,9.1,0,gate,gate,False,False,NL RTM,5,2026-09-01 21:23:26.540898807 +0000 UTC,2026-09-01 21:30:04.698630796 +0000 UTC
2026-09-01T21:23:12+00:00,228068700,VB CYCLONE,,,,,,51.322361666666666,3.202631666666667,0.0,15,zeebrugge,,False,False,,3,2026-09-01 21:23:27.543289873 +0000 UTC,2026-09-01 21:30:39.120228354 +0000 UTC
2026-09-01T21:23:12+00:00,244492000,EEMS WORKER,,,,,,53.44649833333334,6.822485,0.0,0,eems,,False,False,,2,2026-09-01 21:23:28.217833279 +0000 UTC,2026-09-01 21:25:37.558447272 +0000 UTC
2026-09-01T21:23:12+00:00,352980842,K.LOTUS,,,,,,51.96864166666667,4.078708333333333,1.4,0,gate,gate,False,False,,3,2026-09-01 21:23:28.416393795 +0000 UTC,2026-09-01 21:27:38.152643791 +0000 UTC
2026-09-01T21:23:12+00:00,245255000,VB REBEL,,,,,,51.952549999999995,4.086011666666667,0.3,0,gate,,False,False,,2,2026-09-01 21:23:28.872951794 +0000 UTC,2026-09-01 21:28:37.575539903 +0000 UTC
2026-09-01T21:23:12+00:00,205540690,PELAGUS,,,,,,51.963815,4.066565,8.6,0,gate,gate,False,False,,3,2026-09-01 21:23:28.916378665 +0000 UTC,2026-09-01 21:25:38.162258738 +0000 UTC
2026-09-01T21:23:12+00:00,244700456,PRINS 2,,,,,,53.89158166666667,9.142778333333332,0.0,5,brunsbuettel,,False,False,,1,2026-09-01 21:23:30.714605884 +0000 UTC,2026-09-01 21:23:30.714605884 +0000 UTC
2026-09-01T21:23:12+00:00,229336000,BORDEIRA,9529499.0,80.0,275.0,48.0,15.6,51.95261166666667,4.131003333333333,0.0,5,gate,,False,False,NL RTM,1,2026-09-01 21:23:33.3134457 +0000 UTC,2026-09-01 21:29:32.258007416 +0000 UTC
2026-09-01T21:23:12+00:00,255917331,STAR ARUBA,9433092.0,80.0,89.0,14.0,5.9,49.49046333333333,0.059296666666666664,7.8,0,lehavre,,False,False,OPL SOUTHWOLD,4,2026-09-01 21:23:35.649453251 +0000 UTC,2026-09-01 21:30:01.631008848 +0000 UTC
