snapshot_utc,mmsi,name,imo,ship_type,loa,beam,draught_m,lat,lon,sog,nav_status,terminal,berth_sub,at_berth,likely_lng_carrier,destination,n_pos,first_seen,last_seen
2026-09-19T00:22:49+00:00,205540690,PELAGUS,,,,,,51.94650166666667,3.9929316666666663,0.0,0,gate,,False,False,,7,2026-09-19 00:22:49.040242928 +0000 UTC,2026-09-19 00:29:59.004840991 +0000 UTC
2026-09-19T00:22:49+00:00,244830183,SEFARINA,9715701.0,80.0,88.0,15.0,4.5,51.956199999999995,4.142765,7.8,0,gate,,False,False,SCHEVENINGEN,5,2026-09-19 00:22:49.297493759 +0000 UTC,2026-09-19 00:29:49.590674984 +0000 UTC
2026-09-19T00:22:49+00:00,311001911,WILSON HIRTSHALS,9240251.0,70.0,90.0,16.0,3.9,51.939645000000006,4.062368333333334,0.0,8,gate,,False,False,NLRTM,2,2026-09-19 00:22:49.783132483 +0000 UTC,2026-09-19 00:26:29.724743877 +0000 UTC
2026-09-19T00:22:49+00:00,205077000,Z.483 JASMINE,9896787.0,30.0,38.0,9.0,5.4,51.323256666666666,3.2015533333333335,0.0,0,zeebrugge,,False,False,...,7,2026-09-19 00:22:49.889813639 +0000 UTC,2026-09-19 00:29:49.761759308 +0000 UTC
2026-09-19T00:22:49+00:00,244770079,NEW JERSEY,9367918.0,80.0,98.0,14.0,4.0,51.34308166666666,3.192563333333333,0.0,0,zeebrugge,zeebrugge,True,False,ZEEBRUGGE,7,2026-09-19 00:22:49.999165935 +0000 UTC,2026-09-19 00:30:00.847939349 +0000 UTC
2026-09-19T00:22:49+00:00,244730476,SMIT WAALHAVEN 8,0.0,99.0,41.0,10.0,1.2,51.96198166666667,4.137461666666667,0.0,0,gate,,False,False,ROTTERDAM,4,2026-09-19 00:22:50.104477708 +0000 UTC,2026-09-19 00:28:32.34461159 +0000 UTC
2026-09-19T00:22:49+00:00,311000666,SEAPEAK YAMAL,9781920.0,84.0,294.0,48.0,11.8,47.30064333333333,-2.136145,0.0,0,montoir,montoir,True,True,FOR ORDERS,6,2026-09-19 00:22:50.131059727 +0000 UTC,2026-09-19 00:29:05.667254976 +0000 UTC
2026-09-19T00:22:49+00:00,563296800,ONE RESILIENCE,9952751.0,71.0,272.0,43.0,12.6,51.95795,4.0445,0.0,5,gate,,False,False,ROTTERDAM,3,2026-09-19 00:22:50.263077881 +0000 UTC,2026-09-19 00:28:49.259014316 +0000 UTC
2026-09-19T00:22:49+00:00,244130717,MARINUS G,,,,,,53.89346666666667,9.150626666666666,0.0,3,brunsbuettel,,False,False,,6,2026-09-19 00:22:50.633813482 +0000 UTC,2026-09-19 00:30:39.367808273 +0000 UTC
2026-09-19T00:22:49+00:00,244790037,KRVE80,0.0,0.0,13.0,4.0,0.0,51.94893666666667,4.148618333333333,0.0,0,gate,,False,False,,4,2026-09-19 00:22:50.903235975 +0000 UTC,2026-09-19 00:28:51.003120852 +0000 UTC
2026-09-19T00:22:49+00:00,244700123,SMIT WAALHAVEN 4,0.0,52.0,35.0,10.0,2.1,51.96203166666667,4.137518333333333,0.1,5,gate,,False,False,ROTTERDAM,1,2026-09-19 00:22:51.341130831 +0000 UTC,2026-09-19 00:29:39.087453021 +0000 UTC
2026-09-19T00:22:49+00:00,226003010,CLOVIS,0.0,20.0,88.0,12.0,3.0,49.48450833333333,0.15416333333333335,0.1,5,lehavre,,False,False,CPAQ AVAL,2,2026-09-19 00:22:51.544563319 +0000 UTC,2026-09-19 00:28:36.71490847 +0000 UTC
