snapshot_utc,mmsi,name,imo,ship_type,loa,beam,draught_m,lat,lon,sog,nav_status,terminal,berth_sub,at_berth,likely_lng_carrier,destination,n_pos,first_seen,last_seen
2026-09-15T21:48:13+00:00,247489200,SOUTH ENABLER,,,,,,53.88319833333333,9.096771666666665,0.1,1,brunsbuettel,,False,False,,1,2026-09-15 21:48:13.659196867 +0000 UTC,2026-09-15 21:48:13.659196867 +0000 UTC
2026-09-15T21:48:13+00:00,227022600,MSC WORLD ASIA,9901556.0,69.0,334.0,48.0,9.0,47.286815000000004,-2.1971183333333335,0.0,0,montoir,,False,False,SEA TRIAL,9,2026-09-15 21:48:13.662242496 +0000 UTC,2026-09-15 21:55:13.672877747 +0000 UTC
2026-09-15T21:48:13+00:00,244353000,ROTTERDAM,8609888.0,55.0,42.0,10.0,3.0,51.97726333333333,4.122748333333333,0.0,5,gate,,False,False,BUOYAGE OPERATIONS,2,2026-09-15 21:48:13.935712857 +0000 UTC,2026-09-15 21:54:14.046349558 +0000 UTC
2026-09-15T21:48:13+00:00,246849000,TEUNIS HUIBERTUS,9924156.0,33.0,87.0,20.0,5.0,53.88776166666666,9.13324,0.7,3,brunsbuettel,,False,False,BRUNSBUTTEL,7,2026-09-15 21:48:14.144294905 +0000 UTC,2026-09-15 21:55:58.600751975 +0000 UTC
2026-09-15T21:48:13+00:00,229934000,CMA CGM ELBE,9674529.0,71.0,300.0,49.0,10.0,53.676675,9.506003333333332,14.0,0,stade,,False,False,GBSOU,6,2026-09-15 21:48:14.149447557 +0000 UTC,2026-09-15 21:55:55.087012873 +0000 UTC
2026-09-15T21:48:13+00:00,228267600,GAMBE D AMFARD,,,,,,49.474538333333335,0.13300333333333333,0.0,3,lehavre,,False,False,,6,2026-09-15 21:48:14.472420348 +0000 UTC,2026-09-15 21:55:24.047273649 +0000 UTC
2026-09-15T21:48:13+00:00,246683000,DANCING WATER,,,,,,53.44598333333333,6.820348333333333,0.0,3,eems,,False,False,,5,2026-09-15 21:48:14.891228286 +0000 UTC,2026-09-15 21:55:14.480836492 +0000 UTC
2026-09-15T21:48:13+00:00,211182030,BUXTEHUDE,,,,,,53.627176666666664,9.524436666666666,0.0,5,stade,,False,False,,1,2026-09-15 21:48:14.964177706 +0000 UTC,2026-09-15 21:48:14.964177706 +0000 UTC
2026-09-15T21:48:13+00:00,244810900,KOSTRA 2,,,,,,51.970875,4.0772450000000005,0.0,0,gate,gate,True,False,,6,2026-09-15 21:48:14.999821444 +0000 UTC,2026-09-15 21:55:26.343181641 +0000 UTC
2026-09-15T21:48:13+00:00,244660862,VORSTENBOSCH,0.0,80.0,148.0,23.0,4.5,51.96679833333334,4.043548333333333,0.0,5,gate,,False,False,ANTWERPEN  6E HAVEND,1,2026-09-15 21:48:15.163569322 +0000 UTC,2026-09-15 21:50:19.252307932 +0000 UTC
2026-09-15T21:48:13+00:00,205557290,DESEO,,,,,,51.382,3.22784,10.6,0,zeebrugge,,False,False,,5,2026-09-15 21:48:15.383590965 +0000 UTC,2026-09-15 21:54:16.038099944 +0000 UTC
