snapshot_utc,mmsi,name,imo,ship_type,loa,beam,draught_m,lat,lon,sog,nav_status,terminal,berth_sub,at_berth,likely_lng_carrier,destination,n_pos,first_seen,last_seen
2026-09-25T15:47:53+00:00,228067800,VB OURAGAN,,,,,,47.26795666666667,-2.2015333333333333,0.0,0,montoir,,False,False,,4,2026-09-25 15:47:52.441219776 +0000 UTC,2026-09-25 15:51:09.925959909 +0000 UTC
2026-09-25T15:47:53+00:00,244810087,KRATOS,0.0,80.0,80.0,10.0,0.0,51.95763833333333,4.139349999999999,8.5,0,gate,,False,False,EEROPAHAVEN,5,2026-09-25 15:47:52.655110742 +0000 UTC,2026-09-25 15:55:03.362586738 +0000 UTC
2026-09-25T15:47:53+00:00,218001450,JD ONE,0.0,40.0,26.0,8.0,1.5,53.517804999999996,8.142003333333333,0.0,5,wilhelmshaven,wilhelmshaven,True,False,DEWVN,2,2026-09-25 15:47:52.736879499 +0000 UTC,2026-09-25 15:53:50.412277761 +0000 UTC
2026-09-25T15:47:53+00:00,227011270,TADORNE,0.0,50.0,15.0,5.0,0.0,49.48370833333333,0.12391333333333333,0.0,0,lehavre,,False,False,,6,2026-09-25 15:47:53.034004083 +0000 UTC,2026-09-25 15:54:03.271659372 +0000 UTC
2026-09-25T15:47:53+00:00,211216500,FAIRPLAY-56,9036234.0,52.0,28.0,10.0,4.6,53.89298833333333,9.142966666666666,4.3,0,brunsbuettel,,False,False,BRUNSBUETTEL,4,2026-09-25 15:47:54.208839461 +0000 UTC,2026-09-25 15:54:12.33221432 +0000 UTC
2026-09-25T15:47:53+00:00,244370000,VB BEAGLE,,,,,,51.95131833333333,4.1443216666666665,0.0,0,gate,,False,False,,5,2026-09-25 15:47:54.600655483 +0000 UTC,2026-09-25 15:55:13.732068849 +0000 UTC
2026-09-25T15:47:53+00:00,636020121,HLS AMBER,9883819.0,80.0,228.0,36.0,9.0,29.859703333333336,-93.93852166666667,6.5,0,depart_sabine_pass,,False,True,SGSIN>USNDX,3,2026-09-25 15:47:54.865427457 +0000 UTC,2026-09-25 15:54:01.764207784 +0000 UTC
2026-09-25T15:47:53+00:00,228373700,VB LONGCHAMP 17,9876311.0,52.0,30.0,10.0,5.3,49.475384999999996,0.13191666666666665,0.0,0,lehavre,,False,False,LE HAVRE,4,2026-09-25 15:47:55.489567164 +0000 UTC,2026-09-25 15:55:48.671562222 +0000 UTC
2026-09-25T15:47:53+00:00,211836960,VB EMOE,9483748.0,52.0,28.0,12.0,5.9,53.65140333333333,9.509996666666666,0.0,0,stade,stade,True,False,DE BUZ,4,2026-09-25 15:47:56.477173462 +0000 UTC,2026-09-25 15:55:05.982417281 +0000 UTC
2026-09-25T15:47:53+00:00,246873000,EEMS DUNDEE,9658109.0,70.0,108.0,16.0,4.5,53.457658333333335,6.817443333333333,0.0,5,eems,,False,False,RONNE,3,2026-09-25 15:47:56.519132834 +0000 UTC,2026-09-25 15:55:42.795493239 +0000 UTC
2026-09-25T15:47:53+00:00,205590390,POLYBOTES,,,,,,51.33558333333334,3.1878499999999996,0.0,0,zeebrugge,,False,False,,3,2026-09-25 15:47:56.549860308 +0000 UTC,2026-09-25 15:51:56.833735003 +0000 UTC
2026-09-25T15:47:53+00:00,244670112,CRANE BARGE 2,0.0,79.0,40.0,10.0,0.0,51.97042666666667,4.035693333333334,7.7,0,gate,,False,False,,5,2026-09-25 15:47:56.606078304 +0000 UTC,2026-09-25 15:55:19.291373785 +0000 UTC
2026-09-25T15:47:53+00:00,245427000,VB STINGRAY,,,,,,51.96124333333333,4.048875,1.0,0,gate,,False,False,,3,2026-09-25 15:47:57.327319977 +0000 UTC,2026-09-25 15:51:07.369073763 +0000 UTC
2026-09-25T15:47:53+00:00,244020615,DAAN,,,,,,51.95164333333333,4.120661666666667,0.0,0,gate,,False,False,,5,2026-09-25 15:47:57.433055476 +0000 UTC,2026-09-25 15:54:57.168884544 +0000 UTC
2026-09-25T15:47:53+00:00,211265240,STADERSAND,,,,,,53.62748166666667,9.525075,0.0,15,stade,,False,False,,5,2026-09-25 15:47:57.795922922 +0000 UTC,2026-09-25 15:55:00.969394743 +0000 UTC
2026-09-25T15:47:53+00:00,244597000,ENFORCER,9255737.0,71.0,135.0,21.0,7.1,51.95516666666666,3.9947,0.0,5,gate,,False,False,NLRTM,1,2026-09-25 15:47:58.157120217 +0000 UTC,2026-09-25 15:53:05.97085111 +0000 UTC
2026-09-25T15:47:53+00:00,227022600,MSC WORLD ASIA,9901556.0,69.0,334.0,48.0,9.0,47.28682333333334,-2.19712,0.1,0,montoir,,False,False,SEA TRIAL,6,2026-09-25 15:47:58.658402932 +0000 UTC,2026-09-25 15:55:40.12717005 +0000 UTC
2026-09-25T15:47:53+00:00,205243000,Z.48DE MARIA ANTONIA,8972986.0,30.0,46.0,8.0,4.5,51.322604999999996,3.202745,0.0,15,zeebrugge,,False,False,KEEP SAFE DISTANCE!,4,2026-09-25 15:47:58.989049372 +0000 UTC,2026-09-25 15:53:39.626362829 +0000 UTC
2026-09-25T15:47:53+00:00,205176000,BNS TOURNAI,4769587.0,55.0,82.0,20.0,4.4,51.338613333333335,3.203195,0.0,0,zeebrugge,,False,False,BEZEE,4,2026-09-25 15:47:59.476359576 +0000 UTC,2026-09-25 15:54:09.623227199 +0000 UTC
2026-09-25T15:47:53+00:00,211181090,HANS,,,,,,53.651174999999995,9.509685,0.0,0,stade,stade,True,False,,5,2026-09-25 15:47:59.662469615 +0000 UTC,2026-09-25 15:55:21.022121274 +0000 UTC
2026-09-25T15:47:53+00:00,244690297,GIBEON,0.0,99.0,21.0,6.0,4.0,51.31294166666667,3.201415,0.0,5,zeebrugge,,False,False,ZEEBRUGGE,3,2026-09-25 15:47:59.689030042 +0000 UTC,2026-09-25 15:53:58.599133159 +0000 UTC
2026-09-25T15:47:53+00:00,211445200,OPPELN,0.0,69.0,29.0,10.0,2.0,53.91181166666667,9.175893333333333,0.0,0,brunsbuettel,,False,False,NOK,6,2026-09-25 15:48:00.85320535 +0000 UTC,2026-09-25 15:55:41.488493803 +0000 UTC
