snapshot_utc,mmsi,name,imo,ship_type,loa,beam,draught_m,lat,lon,sog,nav_status,terminal,berth_sub,at_berth,likely_lng_carrier,destination,n_pos,first_seen,last_seen
2026-09-10T21:15:06+00:00,244750633,VEERHAVEN III,,,,,,51.958909999999996,4.1081883333333336,0.5,0,gate,,False,False,,5,2026-09-10 21:15:07.191457272 +0000 UTC,2026-09-10 21:22:17.566257906 +0000 UTC
2026-09-10T21:15:06+00:00,244030549,AZOLLA,0.0,79.0,135.0,18.0,0.0,51.95726,4.012618333333333,0.0,5,gate,,False,False,BET,3,2026-09-10 21:15:07.31380563 +0000 UTC,2026-09-10 21:21:05.668257625 +0000 UTC
2026-09-10T21:15:06+00:00,636016701,HIGH TRUST,9696254.0,80.0,183.0,32.0,0.0,27.821328333333334,-97.432515,0.0,5,depart_corpus_christi,,False,True,,2,2026-09-10 21:15:07.572886739 +0000 UTC,2026-09-10 21:21:34.221768081 +0000 UTC
2026-09-10T21:15:06+00:00,244051000,SIRIUS,,,,,,51.977246666666666,4.1246616666666664,0.1,5,gate,,False,False,,6,2026-09-10 21:15:07.759853165 +0000 UTC,2026-09-10 21:22:08.67095768 +0000 UTC
2026-09-10T21:15:06+00:00,244670210,COMPROMIS,0.0,89.0,135.0,17.0,3.0,51.94662666666667,4.08751,0.0,0,gate,,False,False,NLRTM0116PDOCKX00015,8,2026-09-10 21:15:07.867284822 +0000 UTC,2026-09-10 21:22:07.37076349 +0000 UTC
2026-09-10T21:15:06+00:00,244076746,SENDO NAVE,,,,,,51.95048333333333,4.070775,0.0,5,gate,,False,False,,3,2026-09-10 21:15:07.984836401 +0000 UTC,2026-09-10 21:17:08.022633097 +0000 UTC
2026-09-10T21:15:06+00:00,244013210,LUCIDA (PILOTS),0.0,50.0,23.0,7.0,1.2,51.960433333333334,4.090468333333333,0.0,5,gate,,False,False,PILOT BOARDING AREA,1,2026-09-10 21:15:08.396773878 +0000 UTC,2026-09-10 21:21:07.686626572 +0000 UTC
2026-09-10T21:15:06+00:00,205166000,VAN EYCK Z53,9982407.0,30.0,38.0,9.0,5.0,51.337970000000006,3.210221666666667,0.0,7,zeebrugge,,False,False,LE HAVRE,5,2026-09-10 21:15:08.56880353 +0000 UTC,2026-09-10 21:22:10.030119597 +0000 UTC
2026-09-10T21:15:06+00:00,636018702,ATLANTA EXPRESS,9667162.0,74.0,368.0,51.0,12.7,51.948658333333334,4.056883333333333,0.0,5,gate,,False,False,DEWVN,1,2026-09-10 21:15:08.63219725 +0000 UTC,2026-09-10 21:21:08.633479819 +0000 UTC
2026-09-10T21:15:06+00:00,563262500,CMACGM SAINT GERMAIN,9987201.0,71.0,400.0,62.0,15.9,49.45675166666667,0.17033666666666666,0.0,5,lehavre,,False,False,SGSIN>FRLEH,3,2026-09-10 21:15:08.955551915 +0000 UTC,2026-09-10 21:21:09.361593689 +0000 UTC
2026-09-10T21:15:06+00:00,255735000,GEORG ESSBERGER,,,,,,53.88076,9.169118333333333,10.6,0,brunsbuettel,brunsbuettel,False,False,,4,2026-09-10 21:15:08.956930198 +0000 UTC,2026-09-10 21:18:59.951752975 +0000 UTC
2026-09-10T21:15:06+00:00,227969170,BAC 24,,,,,,49.486268333333335,0.124245,0.0,0,lehavre,,False,False,,8,2026-09-10 21:15:09.01029613 +0000 UTC,2026-09-10 21:22:09.061297065 +0000 UTC
