snapshot_utc,mmsi,name,imo,ship_type,loa,beam,draught_m,lat,lon,sog,nav_status,terminal,berth_sub,at_berth,likely_lng_carrier,destination,n_pos,first_seen,last_seen
2026-09-18T00:21:45+00:00,244660942,KORNELIS-JAN,,,,,,51.95736,4.12552,0.0,0,gate,,False,False,,7,2026-09-18 00:21:45.971909027 +0000 UTC,2026-09-18 00:29:36.255500718 +0000 UTC
2026-09-18T00:21:45+00:00,2444059,HOEK VAN HOLLAND,,,,,,51.98099666666667,4.112611666666667,0.0,15,gate,,False,False,,5,2026-09-18 00:21:46.12699328 +0000 UTC,2026-09-18 00:27:55.536233465 +0000 UTC
2026-09-18T00:21:45+00:00,228267600,GAMBE D AMFARD,9375434.0,90.0,60.0,14.0,4.8,49.474563333333336,0.1330316666666667,0.0,3,lehavre,,False,False,LE HAVRE,5,2026-09-18 00:21:46.26648619 +0000 UTC,2026-09-18 00:28:46.979343273 +0000 UTC
2026-09-18T00:21:45+00:00,244890472,ROTRA VENTE,9805568.0,70.0,141.0,20.0,6.6,49.48110833333333,0.12170833333333334,0.7,0,lehavre,,False,False,FRLEH,3,2026-09-18 00:21:46.471017108 +0000 UTC,2026-09-18 00:26:16.04749083 +0000 UTC
2026-09-18T00:21:45+00:00,211184930,STADE,0.0,99.0,15.0,5.0,1.1,53.627145000000006,9.524478333333333,0.0,5,stade,,False,False,ZWISCHEN ESTE UND O,1,2026-09-18 00:21:46.527263724 +0000 UTC,2026-09-18 00:25:44.223428808 +0000 UTC
2026-09-18T00:21:45+00:00,244620947,VEERHAVEN X,0.0,79.0,117.0,15.0,1.8,51.93405833333334,4.037603333333333,0.0,5,gate,,False,False,HARTELHAVEN,2,2026-09-18 00:21:46.742904113 +0000 UTC,2026-09-18 00:27:46.321278124 +0000 UTC
2026-09-18T00:21:45+00:00,211290720,FAIRPLAY-51,,,,,,53.653328333333334,9.510975,0.0,0,stade,stade,True,False,,4,2026-09-18 00:21:46.995740256 +0000 UTC,2026-09-18 00:27:55.849052087 +0000 UTC
2026-09-18T00:21:45+00:00,244750893,HARINGVLIET,,,,,,51.94549333333334,4.088603333333333,0.0,0,gate,,False,False,,8,2026-09-18 00:21:47.041711884 +0000 UTC,2026-09-18 00:29:06.799826727 +0000 UTC
2026-09-18T00:21:45+00:00,244660249,MAGRI,0.0,33.0,48.0,9.0,2.0,51.96893,4.036318333333333,0.0,0,gate,,False,False,MAASVLAKTE,4,2026-09-18 00:21:47.675240532 +0000 UTC,2026-09-18 00:28:37.290014679 +0000 UTC
2026-09-18T00:21:45+00:00,255915686,FAIRPLAY-29,9817250.0,52.0,32.0,12.0,5.4,51.95076666666667,4.145083333333334,0.0,0,gate,,False,False,RTM NL,5,2026-09-18 00:21:47.700152157 +0000 UTC,2026-09-18 00:29:28.471398994 +0000 UTC
2026-09-18T00:21:45+00:00,205248000,SOPHIE Z39,9899624.0,30.0,38.0,9.0,5.3,51.34019166666667,3.206323333333333,0.0,7,zeebrugge,,False,False,FISHING GROUNDS,5,2026-09-18 00:21:47.859444565 +0000 UTC,2026-09-18 00:29:08.221330311 +0000 UTC
2026-09-18T00:21:45+00:00,230684000,TRANSPORTER,8820858.0,79.0,122.0,19.0,6.6,51.353053333333335,3.1766666666666667,0.0,5,zeebrugge,zeebrugge,True,False,ZEEBRUGGE,3,2026-09-18 00:21:48.301490725 +0000 UTC,2026-09-18 00:27:47.500120971 +0000 UTC
2026-09-18T00:21:45+00:00,211474330,GOOR 2,0.0,34.0,16.0,5.0,2.4,53.51666,8.144988333333334,0.0,5,wilhelmshaven,wilhelmshaven,True,False,WILHELMSHAVEN,1,2026-09-18 00:21:48.621732342 +0000 UTC,2026-09-18 00:25:29.312359529 +0000 UTC
2026-09-18T00:21:45+00:00,244700318,MEARE,0.0,70.0,109.0,12.0,2.2,51.96465166666667,4.058796666666667,10.9,0,gate,gate,False,False,ROTTERDAM MOERDIJK,3,2026-09-18 00:21:49.77383709 +0000 UTC,2026-09-18 00:27:09.884660891 +0000 UTC
2026-09-18T00:21:45+00:00,244670475,CONTARGO 1,,,,,,51.95868666666667,4.106426666666667,0.0,0,gate,,False,False,,4,2026-09-18 00:21:50.046961872 +0000 UTC,2026-09-18 00:25:30.957410266 +0000 UTC
2026-09-18T00:21:45+00:00,636015916,MAGDALENA OLDENDORFF,9638044.0,70.0,300.0,50.0,18.4,51.965543333333336,4.112901666666667,0.0,5,gate,,False,False,ROTTERDAM,1,2026-09-18 00:21:50.194549563 +0000 UTC,2026-09-18 00:27:45.298608097 +0000 UTC
2026-09-18T00:21:45+00:00,246333000,KNRM JEANINE PARQUI,,,,,,51.97716666666667,4.125166666666667,0.1,5,gate,,False,False,,2,2026-09-18 00:21:50.217215521 +0000 UTC,2026-09-18 00:27:46.738031583 +0000 UTC
2026-09-18T00:21:45+00:00,305115000,SPICA J,,,,,,51.95863,4.052035,0.0,5,gate,,False,False,,2,2026-09-18 00:21:50.362201714 +0000 UTC,2026-09-18 00:24:50.457688813 +0000 UTC
2026-09-18T00:21:45+00:00,255917267,FAIRPLAY-95,9964041.0,52.0,25.0,13.0,6.2,51.964243333333336,4.094125,0.0,0,gate,,False,False,ROTTERDAM,7,2026-09-18 00:21:50.495467738 +0000 UTC,2026-09-18 00:29:10.237419214 +0000 UTC
2026-09-18T00:21:45+00:00,211181090,HANS,0.0,99.0,12.0,4.0,0.0,53.651201666666665,9.50969,0.0,0,stade,stade,True,False,,5,2026-09-18 00:21:50.542757652 +0000 UTC,2026-09-18 00:28:50.302701804 +0000 UTC
2026-09-18T00:21:45+00:00,308094000,COMMODORE CLIPPER,9201750.0,60.0,130.0,26.0,5.0,49.48476333333333,0.11288000000000001,0.0,0,lehavre,,False,False,LE HAVRE,7,2026-09-18 00:21:50.714845793 +0000 UTC,2026-09-18 00:28:28.923820311 +0000 UTC
2026-09-18T00:21:45+00:00,244730476,SMIT WAALHAVEN 8,,,,,,51.962028333333336,4.13756,0.0,0,gate,,False,False,,3,2026-09-18 00:21:50.968157916 +0000 UTC,2026-09-18 00:24:00.71427949 +0000 UTC
2026-09-18T00:21:45+00:00,244628000,WARRIOR,0.0,40.0,9.0,4.0,2.0,51.97743333333334,4.121985,0.0,0,gate,,False,False,SURVEYSUPPORT.NL,6,2026-09-18 00:21:51.441802821 +0000 UTC,2026-09-18 00:28:13.702922106 +0000 UTC
2026-09-18T00:21:45+00:00,209223000,AMETHYST,9246918.0,80.0,93.0,13.0,5.5,51.954703333333335,4.076223333333333,0.2,0,gate,,False,False,NL  DOR > NL RTM,4,2026-09-18 00:21:51.462825373 +0000 UTC,2026-09-18 00:27:51.496172474 +0000 UTC
2026-09-18T00:21:45+00:00,244710289,KRVE 34,0.0,99.0,10.0,3.0,0.0,51.972476666666665,3.99285,0.0,15,gate,,False,False,,7,2026-09-18 00:21:51.514223185 +0000 UTC,2026-09-18 00:29:31.014433367 +0000 UTC
2026-09-18T00:21:45+00:00,205523290,ZIRKOON,,,,,,51.94999166666666,4.06843,0.0,5,gate,,False,False,,1,2026-09-18 00:21:51.537567874 +0000 UTC,2026-09-18 00:21:51.537567874 +0000 UTC
2026-09-18T00:21:45+00:00,246936000,MAUD (PILOTS),0.0,50.0,23.0,7.0,1.3,51.976953333333334,4.1257649999999995,0.0,5,gate,,False,False,PILOT BOARDING AREA,3,2026-09-18 00:21:51.551966818 +0000 UTC,2026-09-18 00:28:55.090354807 +0000 UTC
2026-09-18T00:21:45+00:00,244485000,GRUNO V,6907171.0,52.0,30.0,8.0,3.6,53.44508666666666,6.823285,0.0,0,eems,,False,False,ASSISTENCERIVEREMS,6,2026-09-18 00:21:51.627777193 +0000 UTC,2026-09-18 00:29:32.503079463 +0000 UTC
