snapshot_utc,mmsi,name,imo,ship_type,loa,beam,draught_m,lat,lon,sog,nav_status,terminal,berth_sub,at_berth,likely_lng_carrier,destination,n_pos,first_seen,last_seen
2026-09-02T00:16:57+00:00,277548000,TULIPA SEAWAYS,,,,,,51.96038333333333,4.151933333333334,14.0,0,gate,,False,False,,4,2026-09-02 00:16:56.074091175 +0000 UTC,2026-09-02 00:22:15.233646915 +0000 UTC
2026-09-02T00:16:57+00:00,244740162,MIRJAM,0.0,79.0,57.0,7.0,0.0,53.45126833333334,6.828645,0.0,0,eems,,False,False,EEMSHAVEN,2,2026-09-02 00:16:56.567611682 +0000 UTC,2026-09-02 00:23:20.47834824 +0000 UTC
2026-09-02T00:16:57+00:00,244790147,SOLID RUBY,,,,,,53.45698,6.827473333333333,0.0,5,eems,,False,False,,1,2026-09-02 00:16:57.409192513 +0000 UTC,2026-09-02 00:16:57.409192513 +0000 UTC
2026-09-02T00:16:57+00:00,244730408,VICTOR  @@@@@@@@@@B7,,,,,,51.958075,4.012625,0.0,0,gate,,False,False,,2,2026-09-02 00:16:59.305741141 +0000 UTC,2026-09-02 00:18:59.302484893 +0000 UTC
2026-09-02T00:16:57+00:00,211625340,FAIRPLAY-81,9693264.0,52.0,32.0,12.0,5.9,53.53525333333334,8.161463333333334,0.0,0,wilhelmshaven,,False,False,WILHELMSHAVEN,3,2026-09-02 00:16:59.317287875 +0000 UTC,2026-09-02 00:23:42.764553003 +0000 UTC
2026-09-02T00:16:57+00:00,244730209,HILLIE,0.0,80.0,40.0,6.0,2.1,53.444905,6.823458333333334,0.0,8,eems,,False,False,,6,2026-09-02 00:16:59.518565817 +0000 UTC,2026-09-02 00:23:17.218796192 +0000 UTC
2026-09-02T00:16:57+00:00,244618000,MARE (PILOTS),0.0,50.0,23.0,7.0,1.3,51.977405,4.124301666666667,0.0,5,gate,,False,False,HOEK VAN HOLLAND,2,2026-09-02 00:17:00.028988475 +0000 UTC,2026-09-02 00:22:50.768117512 +0000 UTC
2026-09-02T00:16:57+00:00,255917267,FAIRPLAY-95,,,,,,51.964061666666666,4.094873333333333,0.0,0,gate,,False,False,,3,2026-09-02 00:17:00.067130365 +0000 UTC,2026-09-02 00:23:01.238678487 +0000 UTC
2026-09-02T00:16:57+00:00,244710348,PROGRESSO,0.0,79.0,105.0,10.0,0.0,51.95813333333333,4.0125399999999996,0.0,5,gate,,False,False,RDAM,2,2026-09-02 00:17:00.745690469 +0000 UTC,2026-09-02 00:24:23.770423837 +0000 UTC
2026-09-02T00:16:57+00:00,538009231,ARDMORE PERSISTENCE,,,,,,49.47051666666667,0.124905,0.0,0,lehavre,,False,False,,6,2026-09-02 00:17:01.077339804 +0000 UTC,2026-09-02 00:24:10.943932796 +0000 UTC
