snapshot_utc,mmsi,name,imo,ship_type,loa,beam,draught_m,lat,lon,sog,nav_status,terminal,berth_sub,at_berth,likely_lng_carrier,destination,n_pos,first_seen,last_seen
2026-09-07T21:49:16+00:00,244700331,VIVARO,,,,,,51.951818333333335,4.116791666666667,0.0,0,gate,,False,False,,6,2026-09-07 21:49:17.840955611 +0000 UTC,2026-09-07 21:56:36.238102823 +0000 UTC
2026-09-07T21:49:16+00:00,244070903,RPA14,8306412.0,55.0,30.0,8.0,3.3,51.952815,4.139243333333334,6.2,0,gate,,False,False,ROTTERDAM,4,2026-09-07 21:49:18.237805669 +0000 UTC,2026-09-07 21:56:27.022390203 +0000 UTC
2026-09-07T21:49:16+00:00,244820200,RHENUS,0.0,33.0,68.0,12.0,0.4,51.93039833333333,4.045476666666667,0.0,0,gate,,False,False,,7,2026-09-07 21:49:19.237157278 +0000 UTC,2026-09-07 21:57:09.622100628 +0000 UTC
2026-09-07T21:49:16+00:00,229191000,X-PRESS GODAVARI,9353735.0,72.0,155.0,21.0,6.2,51.98035333333333,4.07847,12.1,0,gate,gate,False,False,IEDUB,8,2026-09-07 21:49:19.438088993 +0000 UTC,2026-09-07 21:56:19.199154803 +0000 UTC
2026-09-07T21:49:16+00:00,227975290,BENTHOS,,,,,,49.47455166666667,0.13386833333333334,0.0,0,lehavre,,False,False,,8,2026-09-07 21:49:19.99830434 +0000 UTC,2026-09-07 21:56:19.427101752 +0000 UTC
2026-09-07T21:49:16+00:00,244770079,NEW JERSEY,9367918.0,80.0,98.0,14.0,4.0,51.343575,3.193373333333333,0.1,0,zeebrugge,zeebrugge,True,False,ZEEBRUGGE,9,2026-09-07 21:49:20.547343744 +0000 UTC,2026-09-07 21:56:40.831443064 +0000 UTC
2026-09-07T21:49:16+00:00,565482000,MAERSK SENANG,9315240.0,71.0,319.0,40.0,11.9,51.95665333333333,4.0051266666666665,0.0,5,gate,,False,False,PLGDN,3,2026-09-07 21:49:20.568009064 +0000 UTC,2026-09-07 21:55:18.879817962 +0000 UTC
2026-09-07T21:49:16+00:00,244780377,LACERTA (PILOTS),0.0,50.0,23.0,6.0,1.3,51.976416666666665,4.12528,0.0,5,gate,,False,False,PILOT BOARDING AREA,7,2026-09-07 21:49:20.609828058 +0000 UTC,2026-09-07 21:54:25.033433221 +0000 UTC
2026-09-07T21:49:16+00:00,219449000,ESVAGT SERVER,9592977.0,99.0,72.0,16.0,5.2,53.455135000000006,6.831838333333334,0.0,0,eems,,False,False,NLEMS,6,2026-09-07 21:49:21.104161817 +0000 UTC,2026-09-07 21:55:41.711645124 +0000 UTC
2026-09-07T21:49:16+00:00,375433000,VB FANTASTIC,,,,,,51.973731666666666,4.096825,7.1,5,gate,,False,False,,7,2026-09-07 21:49:21.193503579 +0000 UTC,2026-09-07 21:55:01.021841839 +0000 UTC
2026-09-07T21:49:16+00:00,305665000,KADRI,9114725.0,79.0,100.0,14.0,3.8,51.962093333333335,4.1227583333333335,0.0,5,gate,,False,False,NL RTM,3,2026-09-07 21:49:21.208026638 +0000 UTC,2026-09-07 21:55:28.307316369 +0000 UTC
2026-09-07T21:49:16+00:00,255915875,FAIRPLAY I,,,,,,51.96387,4.095828333333333,0.0,0,gate,,False,False,,3,2026-09-07 21:49:22.217890152 +0000 UTC,2026-09-07 21:55:23.093101425 +0000 UTC
2026-09-07T21:49:16+00:00,228267600,GAMBE D AMFARD,9375434.0,90.0,60.0,14.0,4.8,49.47454666666667,0.13301166666666667,0.0,3,lehavre,,False,False,LE HAVRE,6,2026-09-07 21:49:22.514343118 +0000 UTC,2026-09-07 21:56:33.141903109 +0000 UTC
2026-09-07T21:49:16+00:00,211466070,VB HUNTE,9454319.0,52.0,28.0,11.0,6.0,53.517635000000006,8.140876666666667,0.0,0,wilhelmshaven,wilhelmshaven,True,False,WHV,6,2026-09-07 21:49:22.531113011 +0000 UTC,2026-09-07 21:56:45.00198995 +0000 UTC
2026-09-07T21:49:16+00:00,355104000,SEA CRUISER 2,,,,,,51.30516166666666,3.2332616666666665,0.0,5,zeebrugge,,False,False,,3,2026-09-07 21:49:23.027642888 +0000 UTC,2026-09-07 21:55:23.802888501 +0000 UTC
2026-09-07T21:49:16+00:00,211216480,FAIRPLAY-54,9021112.0,52.0,28.0,9.0,4.5,53.65298666666667,9.510909999999999,0.0,0,stade,stade,True,False,WEWELSFLETH,5,2026-09-07 21:49:23.658270682 +0000 UTC,2026-09-07 21:55:43.587128797 +0000 UTC
2026-09-07T21:49:16+00:00,211182030,BUXTEHUDE,,,,,,53.627176666666664,9.524446666666668,0.0,5,stade,,False,False,,3,2026-09-07 21:49:24.214074877 +0000 UTC,2026-09-07 21:55:23.266677796 +0000 UTC
2026-09-07T21:49:16+00:00,636018052,ASTERION,9729908.0,70.0,229.0,32.0,13.3,51.95934666666667,4.12568,0.0,5,gate,,False,False,BR ARB -> NL RTM,1,2026-09-07 21:49:24.287778334 +0000 UTC,2026-09-07 21:53:38.121346049 +0000 UTC
2026-09-07T21:49:16+00:00,227211180,LH PILOT ST JOSEPH,0.0,50.0,,,1.5,49.48415833333333,0.11284000000000001,0.0,3,lehavre,,False,False,,7,2026-09-07 21:49:24.720360113 +0000 UTC,2026-09-07 21:56:34.823324788 +0000 UTC
2026-09-07T21:49:16+00:00,246683000,DANCING WATER,9065807.0,52.0,19.0,6.0,2.9,53.44603,6.820315,0.0,3,eems,,False,False,DREDGING EEMSGEUL,5,2026-09-07 21:49:24.89180908 +0000 UTC,2026-09-07 21:56:34.818767918 +0000 UTC
2026-09-07T21:49:16+00:00,304588000,BARBARA-B,9177399.0,70.0,101.0,16.0,5.7,53.45122,6.8293083333333335,0.0,5,eems,,False,False,NLEEM,2,2026-09-07 21:49:25.695736528 +0000 UTC,2026-09-07 21:56:38.533457156 +0000 UTC
2026-09-07T21:49:16+00:00,211188260,FRIESLAND,9963358.0,55.0,55.0,10.0,2.6,53.534533333333336,8.160838333333334,0.0,5,wilhelmshaven,,False,False,COASTGUARD,2,2026-09-07 21:49:26.042239172 +0000 UTC,2026-09-07 21:55:36.684515258 +0000 UTC
2026-09-07T21:49:16+00:00,211591710,SCHILLIG,,,,,,53.51329166666667,8.148776666666667,0.0,0,wilhelmshaven,,False,False,,6,2026-09-07 21:49:26.043747587 +0000 UTC,2026-09-07 21:56:47.906929794 +0000 UTC
2026-09-07T21:49:16+00:00,232018799,SVITZER MERIDIAN,,,,,,51.42502833333333,0.7056166666666667,0.1,5,grain,,False,False,,3,2026-09-07 21:49:26.186048347 +0000 UTC,2026-09-07 21:55:29.241214526 +0000 UTC
2026-09-07T21:49:16+00:00,244650992,HYADE,0.0,99.0,110.0,12.0,0.0,51.957256666666666,4.012828333333333,0.0,5,gate,,False,False,HENGELO,1,2026-09-07 21:49:26.639702449 +0000 UTC,2026-09-07 21:55:26.972574816 +0000 UTC
2026-09-07T21:49:16+00:00,211501000,NORDLICHT,0.0,30.0,20.0,6.0,0.0,53.41994666666667,6.889044999999999,0.0,7,eems,,False,False,GREETSIEL,7,2026-09-07 21:49:27.143080445 +0000 UTC,2026-09-07 21:56:56.742307858 +0000 UTC
2026-09-07T21:49:16+00:00,205619000,VB KIWI,9454321.0,52.0,26.0,11.0,6.2,51.32971333333333,3.1971883333333335,0.0,0,zeebrugge,,False,False,ZEEBRUGGE,7,2026-09-07 21:49:27.450772207 +0000 UTC,2026-09-07 21:57:12.922127978 +0000 UTC
2026-09-07T21:49:16+00:00,228160900,SAMUEL DE CHAMPLAIN,9234408.0,90.0,117.0,24.0,8.0,47.270275,-2.186985,9.4,3,montoir,,False,False,DREDGING OPERATION,10,2026-09-07 21:49:28.09234738 +0000 UTC,2026-09-07 21:56:29.741501504 +0000 UTC
2026-09-07T21:49:16+00:00,227006780,VB SAINTE-ADRESSE 25,9202742.0,52.0,37.0,11.0,5.4,49.475485000000006,0.13291333333333333,0.0,15,lehavre,,False,False,LE HAVRE,4,2026-09-07 21:49:28.203911652 +0000 UTC,2026-09-07 21:54:39.239427815 +0000 UTC
2026-09-07T21:49:16+00:00,636026175,KARA,1075234.0,80.0,249.0,44.0,13.0,51.9383,4.06675,3.4,0,gate,,False,False,NL RTM,4,2026-09-07 21:49:28.352975413 +0000 UTC,2026-09-07 21:56:26.862967273 +0000 UTC
2026-09-07T21:49:16+00:00,255805821,HAUKE OLDENDORFF,9871115.0,70.0,300.0,50.0,16.6,51.96554166666667,4.11294,0.0,5,gate,,False,False,NLRTM,3,2026-09-07 21:49:28.426264937 +0000 UTC,2026-09-07 21:55:33.800236522 +0000 UTC
2026-09-07T21:49:16+00:00,244660967,HYDROVAC 10,,,,,,53.444455,6.826675,0.0,5,eems,,False,False,,1,2026-09-07 21:49:28.638146511 +0000 UTC,2026-09-07 21:49:28.638146511 +0000 UTC
2026-09-07T21:49:16+00:00,227006710,VB PORNIC,,,,,,47.26738,-2.201763333333333,0.1,0,montoir,,False,False,,3,2026-09-07 21:49:28.894423186 +0000 UTC,2026-09-07 21:56:49.175910976 +0000 UTC
2026-09-07T21:49:16+00:00,311001899,MISJE VITA,9927421.0,70.0,90.0,16.0,6.0,51.322645,3.1940749999999998,0.0,5,zeebrugge,,False,False,BEZEE,2,2026-09-07 21:49:28.924309683 +0000 UTC,2026-09-07 21:53:15.228962381 +0000 UTC
2026-09-07T21:49:16+00:00,211784710,PILOT STEINBURG,0.0,50.0,29.0,8.0,0.0,53.889871666666664,9.145228333333334,6.8,0,brunsbuettel,,False,False,BRUNSBUETTEL,11,2026-09-07 21:49:28.9662729 +0000 UTC,2026-09-07 21:57:00.054785419 +0000 UTC
2026-09-07T21:49:16+00:00,211509360,WINDROSE,,,,,,53.62743833333333,9.525108333333332,0.0,0,stade,,False,False,,3,2026-09-07 21:49:29.160712644 +0000 UTC,2026-09-07 21:54:37.909222191 +0000 UTC
2026-09-07T21:49:16+00:00,563331700,CECILIE F,9984510.0,70.0,199.0,32.0,13.5,51.982708333333335,4.064238333333333,9.0,0,gate,gate,False,False,NL RTM,6,2026-09-07 21:49:29.404946758 +0000 UTC,2026-09-07 21:56:29.287888748 +0000 UTC
2026-09-07T21:49:16+00:00,311000695,AMBELOS,9801524.0,80.0,250.0,44.0,9.8,36.145325,-5.377335,0.1,1,transit_gibraltar,,False,True,GIGIB,2,2026-09-07 21:49:29.711718629 +0000 UTC,2026-09-07 21:56:41.257133374 +0000 UTC
2026-09-07T21:49:16+00:00,244700680,WESTERSCHELDE,,,,,,51.945566666666664,4.08851,0.0,0,gate,,False,False,,6,2026-09-07 21:49:30.035796934 +0000 UTC,2026-09-07 21:54:48.349993392 +0000 UTC
2026-09-07T21:49:16+00:00,244791000,VB ROB,9474905.0,52.0,29.0,12.0,6.2,51.9613,4.1406833333333335,0.0,0,gate,,False,False,ROTTERDAM,6,2026-09-07 21:49:30.360276043 +0000 UTC,2026-09-07 21:56:24.655843491 +0000 UTC
2026-09-07T21:49:16+00:00,232048134,HST LONDON,9958963.0,40.0,28.0,9.0,1.6,53.51751333333333,8.147606666666666,0.0,5,wilhelmshaven,wilhelmshaven,True,False,DEWVN,3,2026-09-07 21:49:30.885426822 +0000 UTC,2026-09-07 21:56:20.243405246 +0000 UTC
2026-09-07T21:49:16+00:00,211477070,ASP BILGENENTOELER 1,0.0,80.0,47.0,6.0,2.0,53.52411333333334,8.144796666666666,0.0,5,wilhelmshaven,wilhelmshaven,True,False,WILHELMSHAVEN,2,2026-09-07 21:49:30.886951746 +0000 UTC,2026-09-07 21:52:33.613336068 +0000 UTC
2026-09-07T21:49:16+00:00,227896490,ROUEN PILOT PELICAN,0.0,50.0,15.0,4.0,1.4,49.46530333333333,0.040481666666666666,10.7,0,lehavre,,False,False,LE HAVRE,6,2026-09-07 21:49:31.147409313 +0000 UTC,2026-09-07 21:57:00.000078657 +0000 UTC
2026-09-07T21:49:16+00:00,244730912,AURA,,,,,,51.94412333333333,4.033433333333333,0.0,5,gate,,False,False,,2,2026-09-07 21:49:31.500634376 +0000 UTC,2026-09-07 21:52:32.506301675 +0000 UTC
2026-09-07T21:49:16+00:00,244384750,PRADA,0.0,79.0,135.0,12.0,1.5,51.95805333333333,4.10855,0.0,5,gate,,False,False,ROTTERDAM DINTELHAVE,2,2026-09-07 21:49:31.709356448 +0000 UTC,2026-09-07 21:55:38.541946647 +0000 UTC
2026-09-07T21:49:16+00:00,226002290,TEXAS,0.0,79.0,95.0,10.0,0.0,49.47275666666667,0.15281666666666668,0.0,15,lehavre,,False,False,,5,2026-09-07 21:49:31.859678804 +0000 UTC,2026-09-07 21:56:51.587055855 +0000 UTC
2026-09-07T21:49:16+00:00,227005270,VB SAINT MARC,,,,,,47.26803333333333,-2.2014883333333333,0.1,0,montoir,,False,False,,3,2026-09-07 21:49:32.283945932 +0000 UTC,2026-09-07 21:55:07.668230126 +0000 UTC
2026-09-07T21:49:16+00:00,248098000,EXPLORA III,9869899.0,69.0,268.0,33.0,7.0,53.88053333333333,9.185098333333334,7.4,0,brunsbuettel,brunsbuettel,False,False,GBSOU,7,2026-09-07 21:49:32.287241877 +0000 UTC,2026-09-07 21:56:52.319589283 +0000 UTC
2026-09-07T21:49:16+00:00,211279690,ELBCLEARING 3,,,,,,53.653145,9.511053333333333,0.0,0,stade,stade,True,False,,7,2026-09-07 21:49:32.750816654 +0000 UTC,2026-09-07 21:56:41.565576608 +0000 UTC
2026-09-07T21:49:16+00:00,244750694,VEERWEL,0.0,60.0,22.0,5.0,1.6,51.97701666666667,4.125221666666667,0.0,0,gate,,False,False,,9,2026-09-07 21:49:33.069341264 +0000 UTC,2026-09-07 21:57:02.925874376 +0000 UTC
2026-09-07T21:49:16+00:00,245425000,VB EBRO,,,,,,51.96136666666666,4.1401666666666666,0.0,0,gate,,False,False,,8,2026-09-07 21:49:34.573057363 +0000 UTC,2026-09-07 21:56:44.209627264 +0000 UTC
2026-09-07T21:49:16+00:00,228260170,COTE DE JADE,,,,,,47.27782166666667,-2.199273333333333,0.0,0,montoir,,False,False,,3,2026-09-07 21:49:34.579980982 +0000 UTC,2026-09-07 21:55:54.750272372 +0000 UTC
2026-09-07T21:49:16+00:00,218055210,LINEM,0.0,89.0,110.0,12.0,1.5,51.339463333333335,3.19224,0.0,5,zeebrugge,,False,False,BRUGGE KANAAL BRUGGE,1,2026-09-07 21:49:34.598409525 +0000 UTC,2026-09-07 21:55:44.389117342 +0000 UTC
