snapshot_utc,mmsi,name,imo,ship_type,loa,beam,draught_m,lat,lon,sog,nav_status,terminal,berth_sub,at_berth,likely_lng_carrier,destination,n_pos,first_seen,last_seen
2026-09-04T14:55:23+00:00,211184930,STADE,,,,,,53.627105,9.524481666666667,0.0,0,stade,,False,False,,7,2026-09-04 14:55:25.102844149 +0000 UTC,2026-09-04 15:02:55.877372426 +0000 UTC
2026-09-04T14:55:23+00:00,205244890,MEYATI,,,,,,51.937815,4.034676666666667,0.0,5,gate,,False,False,,3,2026-09-04 14:55:25.216544458 +0000 UTC,2026-09-04 15:01:25.948706294 +0000 UTC
2026-09-04T14:55:23+00:00,319301000,KEY WIND,,,,,,47.274523333333335,-2.183483333333333,11.7,0,montoir,,False,False,,11,2026-09-04 14:55:25.417710656 +0000 UTC,2026-09-04 15:02:46.22807926 +0000 UTC
2026-09-04T14:55:23+00:00,211594520,HOCHDONN,,,,,,53.930295,9.209451666666666,0.0,0,brunsbuettel,,False,False,,1,2026-09-04 14:55:25.649185408 +0000 UTC,2026-09-04 14:55:25.649185408 +0000 UTC
2026-09-04T14:55:23+00:00,218172000,KUGELBAKE,9510747.0,70.0,80.0,19.0,2.8,53.624723333333336,9.541143333333334,13.2,0,stade,,False,False,DEHAM,8,2026-09-04 14:55:25.818232351 +0000 UTC,2026-09-04 15:01:36.116302141 +0000 UTC
2026-09-04T14:55:23+00:00,218039400,VB TRAGEN,9931446.0,52.0,24.0,12.0,5.8,53.53586833333333,8.161611666666667,0.0,0,wilhelmshaven,,False,False,DEWVN,5,2026-09-04 14:55:26.191831857 +0000 UTC,2026-09-04 15:02:06.966825227 +0000 UTC
2026-09-04T14:55:23+00:00,211334410,BUETZFLETH,,,,,,53.652723333333334,9.510851666666667,0.0,0,stade,stade,True,False,,4,2026-09-04 14:55:26.329625415 +0000 UTC,2026-09-04 14:59:35.077220746 +0000 UTC
2026-09-04T14:55:23+00:00,244780377,LACERTA (PILOTS),0.0,50.0,23.0,6.0,1.3,51.96057333333333,4.0906666666666665,2.2,5,gate,,False,False,PILOT BOARDING AREA,6,2026-09-04 14:55:26.580224489 +0000 UTC,2026-09-04 15:01:26.215239799 +0000 UTC
2026-09-04T14:55:23+00:00,244820811,RVE 53,,,,,,51.949415,4.148318333333333,0.0,0,gate,,False,False,,5,2026-09-04 14:55:26.649194661 +0000 UTC,2026-09-04 15:02:45.143828225 +0000 UTC
2026-09-04T14:55:23+00:00,244620993,PROGRES,0.0,79.0,135.0,15.0,1.6,51.968495,4.037846666666667,0.0,5,gate,,False,False,EMMERICH,3,2026-09-04 14:55:26.951277969 +0000 UTC,2026-09-04 15:03:04.557598054 +0000 UTC
2026-09-04T14:55:23+00:00,352004264,VENDAVEL,9432048.0,89.0,274.0,50.0,9.0,48.813538333333334,-5.576918333333333,11.5,0,transit_ushant,,False,True,TALLINN FOR ORDER,4,2026-09-04 14:55:27.028556293 +0000 UTC,2026-09-04 15:01:47.160915551 +0000 UTC
2026-09-04T14:55:23+00:00,249256000,LUIGI GALVANI,9738246.0,80.0,180.0,28.0,8.0,29.577246666666667,-93.74475833333332,0.0,1,depart_sabine_pass,,False,True,,2,2026-09-04 14:55:27.08468342 +0000 UTC,2026-09-04 14:58:27.793911783 +0000 UTC
2026-09-04T14:55:23+00:00,211456940,SCHWINGEFLAIR,,,,,,53.62802333333333,9.525713333333334,0.0,0,stade,,False,False,,5,2026-09-04 14:55:27.104436524 +0000 UTC,2026-09-04 15:02:34.036713887 +0000 UTC
2026-09-04T14:55:23+00:00,245427000,VB STINGRAY,9448176.0,52.0,32.0,12.0,5.4,51.951253333333334,4.144513333333333,0.0,0,gate,,False,False,ROTTERDAM,8,2026-09-04 14:55:27.457201649 +0000 UTC,2026-09-04 15:03:06.392585837 +0000 UTC
