snapshot_utc,mmsi,name,imo,ship_type,loa,beam,draught_m,lat,lon,sog,nav_status,terminal,berth_sub,at_berth,likely_lng_carrier,destination,n_pos,first_seen,last_seen
2026-09-10T00:17:19+00:00,205224490,MARIE,0.0,99.0,14.0,6.0,0.3,51.32542,3.1982983333333332,0.0,5,zeebrugge,,False,False,ZEEBRUGGE@,2,2026-09-10 00:17:19.029887497 +0000 UTC,2026-09-10 00:24:15.956591022 +0000 UTC
2026-09-10T00:17:19+00:00,244660775,SCALDIS,0.0,20.0,18.0,6.0,0.0,51.970711666666666,4.047485,0.0,0,gate,,False,False,NLAMS00220BRDG500003,4,2026-09-10 00:17:19.090021619 +0000 UTC,2026-09-10 00:20:47.88400839 +0000 UTC
2026-09-10T00:17:19+00:00,211509360,WINDROSE,0.0,99.0,14.0,4.0,0.2,53.62746,9.525128333333333,0.0,0,stade,,False,False,STADE,8,2026-09-10 00:17:19.201199903 +0000 UTC,2026-09-10 00:25:18.222346552 +0000 UTC
2026-09-10T00:17:19+00:00,228267600,GAMBE D AMFARD,9375434.0,90.0,60.0,14.0,4.8,49.47454833333334,0.13297333333333333,0.0,3,lehavre,,False,False,LE HAVRE,6,2026-09-10 00:17:19.73049104 +0000 UTC,2026-09-10 00:24:46.630681035 +0000 UTC
2026-09-10T00:17:19+00:00,275496000,RURIK,9375795.0,70.0,88.0,12.0,3.1,53.89409833333333,9.145913333333334,0.0,0,brunsbuettel,,False,False,PL PLC,6,2026-09-10 00:17:19.996094457 +0000 UTC,2026-09-10 00:24:29.328763418 +0000 UTC
2026-09-10T00:17:19+00:00,211667760,FAIRPLAY IX,9725093.0,52.0,29.0,14.0,6.4,53.52453333333334,8.147128333333333,0.0,0,wilhelmshaven,wilhelmshaven,True,False,WILHELMSHAVEN,6,2026-09-10 00:17:20.488016232 +0000 UTC,2026-09-10 00:24:49.848049322 +0000 UTC
2026-09-10T00:17:19+00:00,205568190,RIVER DRONE 7,0.0,79.0,106.0,12.0,2.7,51.96792333333334,4.038595,0.0,5,gate,,False,False,ROTTERDAM MISSISSIPP,3,2026-09-10 00:17:20.795505877 +0000 UTC,2026-09-10 00:24:09.427791597 +0000 UTC
2026-09-10T00:17:19+00:00,244770079,NEW JERSEY,,,,,,51.339596666666665,3.1922349999999997,0.0,0,zeebrugge,,False,False,,7,2026-09-10 00:17:21.03268509 +0000 UTC,2026-09-10 00:23:40.880549358 +0000 UTC
2026-09-10T00:17:19+00:00,227275310,LH PILOT ST NICOLAS,,,,,,49.484116666666665,0.11294666666666667,0.0,8,lehavre,,False,False,,7,2026-09-10 00:17:21.034246043 +0000 UTC,2026-09-10 00:24:22.117454658 +0000 UTC
2026-09-10T00:17:19+00:00,244810389,KRVE 42,,,,,,51.947430000000004,4.046718333333334,0.0,15,gate,,False,False,,8,2026-09-10 00:17:21.353764716 +0000 UTC,2026-09-10 00:24:40.292772002 +0000 UTC
2026-09-10T00:17:19+00:00,205246000,Z510 DENNIS,9215969.0,30.0,38.0,9.0,0.0,51.32392,3.2001333333333335,0.0,0,zeebrugge,,False,False,,6,2026-09-10 00:17:21.834101233 +0000 UTC,2026-09-10 00:22:39.465026177 +0000 UTC
2026-09-10T00:17:19+00:00,373031000,MSC CAPELLA,9465289.0,71.0,366.0,48.0,14.7,51.34631,3.1850733333333334,0.0,5,zeebrugge,zeebrugge,True,False,BEZEE,2,2026-09-10 00:17:21.842301124 +0000 UTC,2026-09-10 00:20:23.089043169 +0000 UTC
2026-09-10T00:17:19+00:00,244670573,MODENA,0.0,79.0,105.0,10.0,1.4,51.966975000000005,4.0428283333333335,0.0,5,gate,,False,False,OP EN NEER,2,2026-09-10 00:17:22.183744011 +0000 UTC,2026-09-10 00:23:24.371728168 +0000 UTC
2026-09-10T00:17:19+00:00,244170721,AVALON,0.0,37.0,21.0,5.0,0.0,51.924326666666666,4.103906666666666,0.0,5,gate,,False,False,,1,2026-09-10 00:17:22.280125665 +0000 UTC,2026-09-10 00:21:25.900172595 +0000 UTC
2026-09-10T00:17:19+00:00,636021162,LEGISLATOR,9938523.0,84.0,227.0,37.0,8.1,28.93504,-95.33130333333334,0.0,5,depart_freeport_tx,,False,True,USHOU VIA COGH,3,2026-09-10 00:17:22.293925711 +0000 UTC,2026-09-10 00:23:24.429526542 +0000 UTC
2026-09-10T00:17:19+00:00,211117790,VB ENDEAVOUR,9992189.0,52.0,28.0,13.0,6.1,53.52798,8.150718333333334,0.0,0,wilhelmshaven,wilhelmshaven,True,False,DEWHV,9,2026-09-10 00:17:22.436234391 +0000 UTC,2026-09-10 00:24:55.510372009 +0000 UTC
