snapshot_utc,mmsi,name,imo,ship_type,loa,beam,draught_m,lat,lon,sog,nav_status,terminal,berth_sub,at_berth,likely_lng_carrier,destination,n_pos,first_seen,last_seen
2026-09-01T11:37:38+00:00,244700666,EZRA,,,,,,51.97253166666667,4.115565,0.0,0,gate,,False,False,,3,2026-09-01 11:37:36.69092837 +0000 UTC,2026-09-01 11:41:46.242140042 +0000 UTC
2026-09-01T11:37:38+00:00,244820200,RHENUS,,,,,,51.93042166666667,4.04545,0.0,0,gate,,False,False,,5,2026-09-01 11:37:37.041607032 +0000 UTC,2026-09-01 11:46:08.353734446 +0000 UTC
2026-09-01T11:37:38+00:00,209276000,ELBWAVE,,,,,,52.00960666666666,3.9934916666666664,16.3,0,gate,,False,False,,1,2026-09-01 11:37:37.754349977 +0000 UTC,2026-09-01 11:37:37.754349977 +0000 UTC
2026-09-01T11:37:38+00:00,227975290,BENTHOS,,,,,,49.474538333333335,0.13386166666666668,0.0,0,lehavre,,False,False,,4,2026-09-01 11:37:39.383172061 +0000 UTC,2026-09-01 11:45:39.569381925 +0000 UTC
2026-09-01T11:37:38+00:00,244730125,KRVE 62,,,,,,51.960051666666665,4.090536666666667,0.0,0,gate,,False,False,,3,2026-09-01 11:37:40.305615983 +0000 UTC,2026-09-01 11:39:50.235061367 +0000 UTC
2026-09-01T11:37:38+00:00,244750018,RELINQUENDA,,,,,,53.441615,6.855196666666667,0.0,5,eems,eems,True,False,,1,2026-09-01 11:37:41.798826487 +0000 UTC,2026-09-01 11:37:41.798826487 +0000 UTC
2026-09-01T11:37:38+00:00,205573990,SAINT TROPEZ,,,,,,51.93725,4.077376666666667,0.0,5,gate,,False,False,,1,2026-09-01 11:37:42.684087398 +0000 UTC,2026-09-01 11:37:42.684087398 +0000 UTC
2026-09-01T11:37:38+00:00,228055080,LH PILOT ST HONORINE,,,,,,49.48384,0.11300166666666667,0.0,12,lehavre,,False,False,,5,2026-09-01 11:37:43.623000961 +0000 UTC,2026-09-01 11:42:12.475263374 +0000 UTC
2026-09-01T11:37:38+00:00,218001440,JD EAGLE,,,,,,53.516443333333335,8.141155,0.0,5,wilhelmshaven,wilhelmshaven,True,False,,2,2026-09-01 11:37:43.638213441 +0000 UTC,2026-09-01 11:40:43.580358937 +0000 UTC
2026-09-01T11:37:38+00:00,219032375,SERVER,,,,,,53.513463333333334,8.149928333333333,0.0,5,wilhelmshaven,,False,False,,1,2026-09-01 11:37:43.639367079 +0000 UTC,2026-09-01 11:37:43.639367079 +0000 UTC
2026-09-01T11:37:38+00:00,255916110,FAIRPLAY XI,,,,,,51.97153,4.10466,7.4,0,gate,,False,False,,3,2026-09-01 11:37:44.035715827 +0000 UTC,2026-09-01 11:41:45.158445365 +0000 UTC
2026-09-01T11:37:38+00:00,246255000,ENSEMBLE,9312212.0,70.0,134.0,21.0,6.7,51.34930333333333,3.190985,0.0,5,zeebrugge,zeebrugge,True,False,BEZEE,1,2026-09-01 11:37:44.136800738 +0000 UTC,2026-09-01 11:40:26.14468465 +0000 UTC
2026-09-01T11:37:38+00:00,205545000,VB PANDA,,,,,,51.33005,3.197045,102.3,0,zeebrugge,,False,False,,2,2026-09-01 11:37:45.267169866 +0000 UTC,2026-09-01 11:40:24.9763329 +0000 UTC
2026-09-01T11:37:38+00:00,244770079,NEW JERSEY,9367918.0,80.0,98.0,14.0,4.0,51.343046666666666,3.1928316666666663,0.0,0,zeebrugge,zeebrugge,True,False,ZEEBRUGGE,2,2026-09-01 11:37:45.652289635 +0000 UTC,2026-09-01 11:42:41.589570472 +0000 UTC
2026-09-01T11:37:38+00:00,245463000,VB SEAL,,,,,,51.96155666666667,4.1398383333333335,0.0,5,gate,,False,False,,1,2026-09-01 11:37:45.679133654 +0000 UTC,2026-09-01 11:37:45.679133654 +0000 UTC
2026-09-01T11:37:38+00:00,211466070,VB HUNTE,,,,,,53.517678333333336,8.140933333333333,0.0,0,wilhelmshaven,wilhelmshaven,True,False,,1,2026-09-01 11:37:46.968754997 +0000 UTC,2026-09-01 11:37:46.968754997 +0000 UTC
2026-09-01T11:37:38+00:00,211318180,VB BERNE,8500422.0,52.0,28.0,8.0,4.5,53.53925,8.16469,0.0,0,wilhelmshaven,,False,False,WILHELMSHAVEN,1,2026-09-01 11:37:46.970396552 +0000 UTC,2026-09-01 11:38:37.661799893 +0000 UTC
2026-09-01T11:37:38+00:00,211188260,FRIESLAND,9963358.0,55.0,55.0,10.0,2.6,53.53451,8.160831666666667,0.0,5,wilhelmshaven,,False,False,COASTGUARD,1,2026-09-01 11:37:46.972106579 +0000 UTC,2026-09-01 11:40:59.180226966 +0000 UTC
2026-09-01T11:37:38+00:00,205588290,CAMPARI,,,,,,51.35248833333333,3.192041666666667,0.0,5,zeebrugge,zeebrugge,True,False,,2,2026-09-01 11:37:47.844610235 +0000 UTC,2026-09-01 11:40:47.775683269 +0000 UTC
2026-09-01T11:37:38+00:00,244037416,VIGILIA II,,,,,,51.96082166666667,4.110715,0.3,0,gate,,False,False,,3,2026-09-01 11:37:49.349929448 +0000 UTC,2026-09-01 11:41:06.934327633 +0000 UTC
2026-09-01T11:37:38+00:00,226340000,SANDVIKEN,9803649.0,80.0,130.0,21.0,7.0,49.47394833333333,0.11390166666666666,0.0,5,lehavre,,False,False,FR LEH,1,2026-09-01 11:37:49.83773089 +0000 UTC,2026-09-01 11:39:52.366052335 +0000 UTC
2026-09-01T11:37:38+00:00,236752000,NJORD SHACKLETON,1036381.0,40.0,32.0,10.0,1.6,53.44439,6.828213333333333,0.1,0,eems,,False,False,EEMSHAVEN,2,2026-09-01 11:37:50.320420643 +0000 UTC,2026-09-01 11:45:12.500066201 +0000 UTC
2026-09-01T11:37:38+00:00,232052057,SVITZER ESTELLE,9984144.0,52.0,32.0,12.0,6.0,51.424859999999995,0.7046033333333334,0.0,1,grain,,False,False,THAMES,1,2026-09-01 11:37:50.79231402 +0000 UTC,2026-09-01 11:39:45.675670204 +0000 UTC
2026-09-01T11:37:38+00:00,244660394,BURGEL,,,,,,51.97665833333333,4.003556666666666,8.4,0,gate,,False,False,,4,2026-09-01 11:37:50.796392717 +0000 UTC,2026-09-01 11:46:20.625822893 +0000 UTC
