snapshot_utc,mmsi,name,imo,ship_type,loa,beam,draught_m,lat,lon,sog,nav_status,terminal,berth_sub,at_berth,likely_lng_carrier,destination,n_pos,first_seen,last_seen
2026-09-03T21:24:05+00:00,244660395,WAALWIJK,,,,,,51.944581666666664,4.048126666666667,0.0,0,gate,,False,False,,6,2026-09-03 21:24:05.113610789 +0000 UTC,2026-09-03 21:31:13.268838396 +0000 UTC
2026-09-03T21:24:05+00:00,228067800,VB OURAGAN,9746906.0,52.0,30.0,10.0,5.0,47.26763166666667,-2.2015983333333335,0.0,0,montoir,,False,False,SAINT NAZAIRE,12,2026-09-03 21:24:05.117012159 +0000 UTC,2026-09-03 21:31:46.369111187 +0000 UTC
2026-09-03T21:24:05+00:00,244690001,WATERBOOT 5,,,,,,51.96174166666666,4.139283333333333,0.0,5,gate,,False,False,,2,2026-09-03 21:24:05.138516044 +0000 UTC,2026-09-03 21:30:04.881819921 +0000 UTC
2026-09-03T21:24:05+00:00,244730912,AURA,,,,,,51.95823333333333,4.0129,0.0,5,gate,,False,False,,2,2026-09-03 21:24:05.180925969 +0000 UTC,2026-09-03 21:30:06.444704794 +0000 UTC
2026-09-03T21:24:05+00:00,244750694,VEERWEL,0.0,60.0,22.0,5.0,1.6,51.977041666666665,4.125231666666667,0.0,0,gate,,False,False,,8,2026-09-03 21:24:05.583454652 +0000 UTC,2026-09-03 21:31:52.884692393 +0000 UTC
2026-09-03T21:24:05+00:00,244731659,SECEDA,0.0,99.0,63.0,8.0,0.0,51.96939,4.0500783333333334,8.7,0,gate,,False,False,WAALWIJK,4,2026-09-03 21:24:05.940111899 +0000 UTC,2026-09-03 21:31:40.527817898 +0000 UTC
2026-09-03T21:24:05+00:00,477168900,COSCO CAPRICORN,9783514.0,71.0,400.0,59.0,15.8,51.97546333333333,4.0298783333333335,0.0,5,gate,,False,False,ROTTERDAM,2,2026-09-03 21:24:06.12701985 +0000 UTC,2026-09-03 21:27:04.643055336 +0000 UTC
2026-09-03T21:24:05+00:00,636022629,MISTRAL,9623817.0,70.0,225.0,32.0,14.0,51.957475,4.1284366666666665,0.0,5,gate,,False,False,NL RTM,2,2026-09-03 21:24:06.340379682 +0000 UTC,2026-09-03 21:30:06.339743053 +0000 UTC
2026-09-03T21:24:05+00:00,205429390,PANAMERA,,,,,,51.95424833333333,4.120361666666667,0.0,0,gate,,False,False,,7,2026-09-03 21:24:06.352241605 +0000 UTC,2026-09-03 21:30:06.205796179 +0000 UTC
2026-09-03T21:24:05+00:00,211290720,FAIRPLAY-51,,,,,,53.65336833333333,9.510966666666667,0.0,0,stade,stade,True,False,,6,2026-09-03 21:24:06.6531826 +0000 UTC,2026-09-03 21:31:06.437320935 +0000 UTC
2026-09-03T21:24:05+00:00,211117790,VB ENDEAVOUR,9992189.0,52.0,28.0,13.0,6.2,53.51739,8.140913333333334,0.0,5,wilhelmshaven,wilhelmshaven,True,False,DEWHV,4,2026-09-03 21:24:06.762571794 +0000 UTC,2026-09-03 21:30:09.979138139 +0000 UTC
2026-09-03T21:24:05+00:00,375433000,VB FANTASTIC,1061831.0,52.0,25.0,13.0,6.2,51.95116666666667,4.1447183333333335,0.0,5,gate,,False,False,NL RTM,1,2026-09-03 21:24:07.170175369 +0000 UTC,2026-09-03 21:30:08.298774056 +0000 UTC
2026-09-03T21:24:05+00:00,244820038,HK86 MARKERWAARD,0.0,30.0,23.0,6.0,0.0,53.444786666666666,6.825361666666667,0.0,7,eems,,False,False,,7,2026-09-03 21:24:07.219604275 +0000 UTC,2026-09-03 21:31:07.191910537 +0000 UTC
2026-09-03T21:24:05+00:00,246759000,WATERSTROOM,9428047.0,52.0,29.0,10.0,4.7,53.44498333333333,6.823804999999999,0.0,0,eems,,False,False,HARBCR TOWAGE,8,2026-09-03 21:24:07.473223031 +0000 UTC,2026-09-03 21:31:40.062147224 +0000 UTC
2026-09-03T21:24:05+00:00,244660964,FESTINE VERE,0.0,79.0,110.0,12.0,1.0,51.94493666666666,4.048758333333334,0.0,5,gate,,False,False,,6,2026-09-03 21:24:08.473974508 +0000 UTC,2026-09-03 21:30:48.219420191 +0000 UTC
2026-09-03T21:24:05+00:00,212115000,SHOALWAY,,,,,,53.434333333333335,6.91741,10.7,0,eems,,False,False,,2,2026-09-03 21:24:08.529898294 +0000 UTC,2026-09-03 21:26:17.531791112 +0000 UTC
2026-09-03T21:24:05+00:00,256007000,STARVIP,9326495.0,70.0,147.0,22.0,8.7,51.93993,4.063253333333333,0.0,5,gate,,False,False,FRDKK,3,2026-09-03 21:24:08.805922284 +0000 UTC,2026-09-03 21:31:36.599957985 +0000 UTC
2026-09-03T21:24:05+00:00,244700534,DWS11 WATERBUFFEL,,,,,,51.96185833333333,4.139145,0.0,0,gate,,False,False,,8,2026-09-03 21:24:08.826961948 +0000 UTC,2026-09-03 21:31:09.826040877 +0000 UTC
2026-09-03T21:24:05+00:00,211212410,GRIEP,,,,,,53.52149333333333,8.133941666666667,0.1,5,wilhelmshaven,,False,False,,3,2026-09-03 21:24:08.88858866 +0000 UTC,2026-09-03 21:30:08.246823615 +0000 UTC
2026-09-03T21:24:05+00:00,244314912,SOCANDES,0.0,79.0,154.0,24.0,1.7,51.95802833333333,4.11174,0.0,0,gate,,False,False,HARTELHAVEN,7,2026-09-03 21:24:08.943336685 +0000 UTC,2026-09-03 21:31:18.102793298 +0000 UTC
2026-09-03T21:24:05+00:00,211233270,AKKE,8842064.0,33.0,46.0,10.0,1.4,53.889965,9.140788333333335,1.6,3,brunsbuettel,,False,False,,8,2026-09-03 21:24:09.247013967 +0000 UTC,2026-09-03 21:30:28.66088238 +0000 UTC
2026-09-03T21:24:05+00:00,211279690,ELBCLEARING 3,,,,,,53.653146666666665,9.510996666666667,0.0,0,stade,stade,True,False,,8,2026-09-03 21:24:09.288892843 +0000 UTC,2026-09-03 21:31:10.062271917 +0000 UTC
2026-09-03T21:24:05+00:00,211445200,OPPELN,,,,,,53.910068333333335,9.178433333333334,0.1,0,brunsbuettel,,False,False,,6,2026-09-03 21:24:09.807853624 +0000 UTC,2026-09-03 21:30:01.351464584 +0000 UTC
2026-09-03T21:24:05+00:00,255915653,FAIRPLAY-28,9765043.0,52.0,32.0,12.0,4.8,51.964420000000004,4.093446666666667,0.0,0,gate,,False,False,RTM HARBOUR TOWAGE,3,2026-09-03 21:24:09.924617087 +0000 UTC,2026-09-03 21:29:18.550873277 +0000 UTC
2026-09-03T21:24:05+00:00,244660928,DAMIAN,,,,,,51.94162333333334,4.118178333333334,0.0,0,gate,,False,False,,9,2026-09-03 21:24:09.992251798 +0000 UTC,2026-09-03 21:31:30.420954879 +0000 UTC
2026-09-03T21:24:05+00:00,255806202,UHL FOCUS,,,,,,53.61948333333333,9.544043333333333,0.0,1,stade,,False,False,,2,2026-09-03 21:24:10.332646333 +0000 UTC,2026-09-03 21:30:09.048542011 +0000 UTC
2026-09-03T21:24:05+00:00,244630797,RICKY JANE,0.0,90.0,110.0,14.0,1.8,51.95442666666667,4.152396666666666,0.0,0,gate,,False,False,ROTTERDAM 7E PETROH,8,2026-09-03 21:24:10.474590579 +0000 UTC,2026-09-03 21:31:30.287308182 +0000 UTC
2026-09-03T21:24:05+00:00,244650593,MIDWAY,0.0,89.0,110.0,14.0,3.3,51.957573333333336,4.012935000000001,0.0,5,gate,,False,False,ROTTERDAM PRINSES AM,3,2026-09-03 21:24:10.906742835 +0000 UTC,2026-09-03 21:30:10.363654373 +0000 UTC
2026-09-03T21:24:05+00:00,244860469,NEPTUNUS 10,0.0,99.0,14.0,4.0,0.0,51.956625,4.125735,0.0,0,gate,,False,False,HAVENWERK ROTTERDAM,9,2026-09-03 21:24:11.228516435 +0000 UTC,2026-09-03 21:32:02.34289365 +0000 UTC
2026-09-03T21:24:05+00:00,228498900,TSM CHARENTE,1141100.0,52.0,20.0,8.0,2.3,49.47671166666667,0.09874333333333334,0.0,3,lehavre,lehavre,True,False,FR LEH,7,2026-09-03 21:24:12.007651825 +0000 UTC,2026-09-03 21:31:28.122623644 +0000 UTC
