snapshot_utc,mmsi,name,imo,ship_type,loa,beam,draught_m,lat,lon,sog,nav_status,terminal,berth_sub,at_berth,likely_lng_carrier,destination,n_pos,first_seen,last_seen
2026-09-13T14:54:28+00:00,211265240,STADERSAND,0.0,52.0,18.0,5.0,0.0,53.627473333333334,9.525084999999999,0.0,15,stade,,False,False,STADE,7,2026-09-13 14:54:28.245064261 +0000 UTC,2026-09-13 15:00:47.689217362 +0000 UTC
2026-09-13T14:54:28+00:00,205743000,KOKSIJDE,9719305.0,89.0,180.0,30.0,7.3,70.67834333333333,23.407103333333335,0.0,1,depart_hammerfest,,False,True,NOHFT,1,2026-09-13 14:54:29.053950529 +0000 UTC,2026-09-13 14:59:08.562826324 +0000 UTC
2026-09-13T14:54:28+00:00,244790070,MIA AMORE,,,,,,51.934864999999995,4.148178333333333,0.0,5,gate,,False,False,,2,2026-09-13 14:54:29.286859372 +0000 UTC,2026-09-13 15:00:29.578699838 +0000 UTC
2026-09-13T14:54:28+00:00,538005408,STI POPLAR,9696589.0,80.0,184.0,27.0,7.8,49.47086,0.12324166666666667,0.0,5,lehavre,,False,True,FRLEH,1,2026-09-13 14:54:29.40437397 +0000 UTC,2026-09-13 15:00:23.141990981 +0000 UTC
2026-09-13T14:54:28+00:00,227006780,VB SAINTE-ADRESSE 25,,,,,,49.47550666666667,0.13290333333333332,0.1,15,lehavre,,False,False,,3,2026-09-13 14:54:29.620655977 +0000 UTC,2026-09-13 15:01:39.943572947 +0000 UTC
2026-09-13T14:54:28+00:00,211343480,GREUNDIEK,5148998.0,0.0,47.0,7.0,2.2,53.65113833333333,9.515803333333334,6.9,0,stade,stade,False,False,STADE,4,2026-09-13 14:54:30.476863321 +0000 UTC,2026-09-13 15:01:30.127563452 +0000 UTC
2026-09-13T14:54:28+00:00,538011750,MDS ANNA,9609691.0,70.0,187.0,29.0,6.6,47.29768,-2.1484183333333333,0.0,5,montoir,montoir,True,False,FRMTX,3,2026-09-13 14:54:31.273585475 +0000 UTC,2026-09-13 15:00:28.55121634 +0000 UTC
2026-09-13T14:54:28+00:00,245987000,WATERLINES,,,,,,53.444943333333335,6.824315,0.0,0,eems,,False,False,,5,2026-09-13 14:54:31.280760958 +0000 UTC,2026-09-13 15:01:00.818662999 +0000 UTC
2026-09-13T14:54:28+00:00,244660628,MI-ARENA,,,,,,51.31481833333333,3.2010083333333332,0.0,0,zeebrugge,,False,False,,2,2026-09-13 14:54:31.407790821 +0000 UTC,2026-09-13 14:58:22.183963042 +0000 UTC
2026-09-13T14:54:28+00:00,244690564,VIGILATE,,,,,,51.94092,4.03327,0.0,5,gate,,False,False,,1,2026-09-13 14:54:32.313937834 +0000 UTC,2026-09-13 14:54:32.313937834 +0000 UTC
2026-09-13T14:54:28+00:00,244670362,UQ15 CAROLINE ELISE,0.0,30.0,20.0,6.0,0.0,53.44451166666667,6.82606,0.0,7,eems,,False,False,FISHING GROUNDS,4,2026-09-13 14:54:33.166454566 +0000 UTC,2026-09-13 15:01:43.34304603 +0000 UTC
2026-09-13T14:54:28+00:00,244011624,HOSTA,,,,,,51.93886333333333,4.037415,0.0,5,gate,,False,False,,4,2026-09-13 14:54:33.250991012 +0000 UTC,2026-09-13 15:01:15.045993563 +0000 UTC
2026-09-13T14:54:28+00:00,255916110,FAIRPLAY XI,9725108.0,52.0,26.0,14.0,6.6,51.96389833333333,4.095323333333334,0.0,0,gate,,False,False,NLRTM,5,2026-09-13 14:54:33.909945725 +0000 UTC,2026-09-13 15:01:24.867212526 +0000 UTC
2026-09-13T14:54:28+00:00,232032107,HANSON THAMES,9887786.0,33.0,103.0,16.0,4.5,51.499649999999995,0.6600133333333333,13.5,0,grain,,False,False,DA 240,9,2026-09-13 14:54:34.207397857 +0000 UTC,2026-09-13 15:02:05.847263495 +0000 UTC
2026-09-13T14:54:28+00:00,245706000,VB PUMA,,,,,,51.96061666666667,4.141933333333333,0.1,0,gate,,False,False,,3,2026-09-13 14:54:34.870520391 +0000 UTC,2026-09-13 15:00:35.11201255 +0000 UTC
2026-09-13T14:54:28+00:00,244660037,BELICHA,0.0,79.0,135.0,14.0,2.3,51.977915,4.11563,8.2,0,gate,,False,False,ANTWERPEN,5,2026-09-13 14:54:35.572724616 +0000 UTC,2026-09-13 15:02:04.457782043 +0000 UTC
2026-09-13T14:54:28+00:00,244700534,DWS11 WATERBUFFEL,,,,,,51.961848333333336,4.139135,0.0,0,gate,,False,False,,4,2026-09-13 14:54:35.733184143 +0000 UTC,2026-09-13 15:02:04.804796048 +0000 UTC
2026-09-13T14:54:28+00:00,228055080,LH PILOT ST HONORINE,,,,,,49.48404666666667,0.11341166666666667,0.1,12,lehavre,,False,False,,7,2026-09-13 14:54:36.436082248 +0000 UTC,2026-09-13 15:01:46.635107803 +0000 UTC
2026-09-13T14:54:28+00:00,228068700,VB CYCLONE,9746918.0,52.0,30.0,10.0,0.0,51.322334999999995,3.2026383333333333,0.0,15,zeebrugge,,False,False,,6,2026-09-13 14:54:38.346466483 +0000 UTC,2026-09-13 15:00:47.646065568 +0000 UTC
2026-09-13T14:54:28+00:00,227681520,ANATIFE,,,,,,47.305569999999996,-2.0814983333333332,0.0,0,montoir,,False,False,,6,2026-09-13 14:54:38.558581434 +0000 UTC,2026-09-13 15:00:52.44575801 +0000 UTC
2026-09-13T14:54:28+00:00,232007487,SVITZER MONARCH,9756470.0,52.0,32.0,13.0,5.8,51.445910000000005,0.7429016666666667,0.0,5,grain,,False,False,MEDWAY/THAMES OPS,2,2026-09-13 14:54:40.150143784 +0000 UTC,2026-09-13 14:58:57.429938566 +0000 UTC
2026-09-13T14:54:28+00:00,244791000,VB ROB,9474905.0,52.0,29.0,12.0,6.2,51.95955,4.010483333333333,3.8,0,gate,,False,False,ROTTERDAM,7,2026-09-13 14:54:40.620127975 +0000 UTC,2026-09-13 15:01:41.572486833 +0000 UTC
2026-09-13T14:54:28+00:00,219358000,FLANDRIA SEAWAYS,9860142.0,72.0,238.0,34.0,6.9,51.35347,3.177163333333333,0.0,5,zeebrugge,zeebrugge,True,False,GOT-ZEE-GOT,3,2026-09-13 14:54:41.9588422 +0000 UTC,2026-09-13 15:00:41.039251714 +0000 UTC
2026-09-13T14:54:28+00:00,218781000,INNOVATION,9603453.0,99.0,160.0,55.0,10.2,51.969613333333335,4.002231666666667,0.0,5,gate,,False,False,ROTTERDAM,2,2026-09-13 14:54:41.982105552 +0000 UTC,2026-09-13 15:00:42.235060698 +0000 UTC
2026-09-13T14:54:28+00:00,538005112,SAFEEN PROSPER,9603609.0,0.0,209.0,30.0,11.8,31.239381666666667,32.34914333333333,9.2,0,transit_port_said,,False,True,TRMER,4,2026-09-13 14:54:43.085897654 +0000 UTC,2026-09-13 15:02:03.041698953 +0000 UTC
2026-09-13T14:54:28+00:00,232052057,SVITZER ESTELLE,9984144.0,52.0,32.0,12.0,6.0,51.44638833333333,0.7426583333333333,0.0,0,grain,,False,False,THAMES,5,2026-09-13 14:54:43.109259413 +0000 UTC,2026-09-13 15:01:53.460995903 +0000 UTC
2026-09-13T14:54:28+00:00,244670305,MERWEPLUS,0.0,99.0,30.0,5.0,0.0,51.948930000000004,4.14893,0.0,0,gate,,False,False,,6,2026-09-13 14:54:44.117895289 +0000 UTC,2026-09-13 15:01:13.645579356 +0000 UTC
2026-09-13T14:54:28+00:00,244757000,RPA 16,0.0,99.0,32.0,9.0,0.0,51.946325,4.047435,8.2,0,gate,,False,False,,6,2026-09-13 14:54:44.234121764 +0000 UTC,2026-09-13 15:02:10.912254222 +0000 UTC
2026-09-13T14:54:28+00:00,244850768,MOOS,,,,,,51.92966833333333,4.039441666666667,0.1,0,gate,,False,False,,3,2026-09-13 14:54:44.244642181 +0000 UTC,2026-09-13 15:01:03.828464309 +0000 UTC
2026-09-13T14:54:28+00:00,309586000,NORDIC RAY,9386225.0,70.0,148.0,25.0,7.6,51.30522,3.2333166666666666,0.0,5,zeebrugge,,False,False,BE ZEE,2,2026-09-13 14:54:44.579868069 +0000 UTC,2026-09-13 15:01:07.978628052 +0000 UTC
2026-09-13T14:54:28+00:00,244293000,ZK20 LAUWERSZEE,0.0,30.0,18.0,4.0,1.2,53.44444333333333,6.825936666666666,0.0,7,eems,,False,False,E,5,2026-09-13 14:54:45.638416764 +0000 UTC,2026-09-13 15:01:27.196055986 +0000 UTC
2026-09-13T14:54:28+00:00,244059044,ALFA VERDE,,,,,,51.960035,4.055588333333334,7.4,0,gate,,False,False,,5,2026-09-13 14:54:45.887513711 +0000 UTC,2026-09-13 15:00:46.657351145 +0000 UTC
